batter,0,1,2,3,4,5,6,7,8,pca_0,pca_1,pca_2,tsne_0,tsne_1,tsne_2,IDmlbam,WAR,Name_x,Name_y
547180,-0.14853187,0.3076949,1.5495363,-0.4502469,-0.5886174,1.3608966,-0.36738303,0.82251,1.6646528,1.0102140724561988,0.8569070356568349,0.46289043637856675,13.694819,16.058596,7.645937,547180.0,21.599999999999998,Bryce HarperBryce HarperBryce HarperBryce HarperBryce HarperBryce Harper,Bryce Harper
607208,0.77490705,-0.29574722,-0.011737915,-1.5165666,0.119923756,-1.1976205,-0.019042782,-3.234386,-0.49732068,-0.6972990238639334,-1.3935839832791277,0.5594592956121447,-15.033801,-7.4892945,10.57415,607208.0,28.900000000000002,Trea TurnerTrea TurnerTrea TurnerTrea TurnerTrea TurnerTrea Turner,Trea Turner
519317,0.09900599,-1.3780786,0.6528676,-1.2684721,0.32738963,0.9830411,0.080786355,0.029734582,-0.65042853,-0.5645369946186203,0.514188659749626,-1.4949643179198675,-18.46139,-0.22093117,-18.613403,519317.0,13.6,Giancarlo StantonGiancarlo StantonGiancarlo Stanton,Giancarlo Stanton
588751,0.221144,-0.4475543,0.5230447,0.5333363,0.15567225,0.16518573,-1.1073937,0.036382545,-0.28218004,0.8530412039323039,-0.7486680654055523,-0.8442447324499812,12.979821,-11.399931,-12.063946,588751.0,0.6,Adeiny Hechavarria,Adeiny Hechavarria
518618,-0.28466633,1.9558771,-1.8365008,-0.011527249,0.92961806,-1.0007371,-1.632734,1.3159872,-0.32373193,0.2230117165608351,-1.0731123304039063,0.9237227246510387,-5.8141446,-20.953802,22.679892,518618.0,0.2,Derek Dietrich,Derek Dietrich
543829,1.1740682,-0.5724055,-0.7217284,1.8826944,0.33852947,-0.23438524,-1.1581284,0.7969991,-0.90528965,0.353554525225554,-1.7971885282803408,-1.256094896503315,-1.4616042,-22.883186,-11.75014,543829.0,2.8,Dee Strange-GordonDee Strange-Gordon,Dee Strange-Gordon
502517,0.03465333,-0.09694396,1.0921919,1.5213209,0.07130495,-0.51591134,0.3247496,-1.0297234,1.1722642,1.3127054336778503,-0.28584246639357275,0.46981115146698665,17.146898,-6.643324,4.288826,502517.0,8.8,Daniel MurphyDaniel Murphy,Daniel Murphy
457787,-0.5533749,-0.08281585,1.6230674,0.54278094,0.4735074,-1.8402545,1.0581167,-0.33700076,-1.7821684,-0.4060244634884546,0.4134073480463498,-0.8596316840125023,-11.34868,9.45677,-13.320288,457787.0,1.5,Danny Espinosa,Danny Espinosa
475582,0.5293242,-0.60753196,-0.29934388,0.36030594,1.8834535,-0.70455086,1.338457,1.1041793,1.3439131,-0.6786372298597623,0.18942249129336847,0.17587036822799038,-17.944706,-18.8471,16.152306,475582.0,3.5,Ryan Zimmerman,Ryan Zimmerman
445988,-0.73385787,0.53889656,0.35630873,-0.72160983,-0.25112587,0.28954792,-0.85555273,-0.42771116,1.2975785,1.2122830582204047,0.27044214681393663,1.0333899863121474,14.210842,10.346189,8.360921,445988.0,2.9,Martin Prado,Martin Prado
624577,-0.031553917,1.3358188,-0.32569584,0.8809511,0.14912118,0.19513318,-0.1828937,0.3245156,-0.84407836,0.11275180734357106,-0.26074040076819593,-0.15753726553973013,-0.19135042,-11.095825,-17.828318,624577.0,4.1,Yasiel PuigYasiel Puig,Yasiel Puig
605412,-1.4215726,-0.79969704,0.75914854,0.84985775,0.50731754,-0.2441229,-0.5773192,-1.0574484,-0.413198,1.7108783110139836,0.28550978993863,-1.0023705890437777,25.810856,1.783037,-10.86381,605412.0,3.7,Joe PanikJoe Panik,Joe Panik
434636,1.0688727,-0.34122303,-1.4405191,-0.5364627,-1.0988176,0.17149411,1.6477282,1.1155943,1.4091421,-1.6336695626188298,0.6399904476157047,1.460836800718168,-22.13929,1.0343815,21.243986,434636.0,1.5,Angel Pagan,Angel Pagan
543063,1.3701674,-1.8119367,0.46647537,0.7330042,1.9643006,2.04244,-0.4525615,0.24990992,-1.0279953,-0.14636986555433512,-0.9839979220907509,-3.351308540545071,-1.764453,-0.98054445,-29.749899,543063.0,17.0,Brandon CrawfordBrandon CrawfordBrandon CrawfordBrandon CrawfordBrandon CrawfordBrandon Crawford,Brandon Crawford
452254,-1.7421594,-0.39632657,0.57912624,-0.5720128,0.7548041,-0.5944113,-1.09888,-1.8997717,-0.70691,1.497691074676062,0.08811714578113707,-0.6061597535338518,29.063065,-0.4404213,-9.274108,452254.0,0.4,Hunter Pence,Hunter Pence
457763,-2.6407204,0.31401917,-0.9743936,-0.5398538,-0.5106558,-0.3834477,-0.7759408,0.04049938,0.21535729,1.453580917682377,1.437755092143365,0.8363934934150349,26.573921,9.353096,7.7245274,457763.0,11.5,Buster PoseyBuster Posey,Buster Posey
474832,0.8437757,0.20769843,-0.29395297,1.3716631,-0.5170571,1.5338732,0.08928284,0.061529305,0.0977836,0.282010924656111,-0.3553990855331553,-0.48813598013763526,5.0272484,-7.8377333,-3.0987544,474832.0,4.3,Brandon BeltBrandon Belt,Brandon Belt
452655,-1.0589544,0.2515188,-0.31565568,0.9229069,2.2626839,0.73319054,-0.30182615,-0.9091225,-1.0022414,0.9529325991591244,-0.03657071809936673,-1.6492381663260023,-1.2366223,-1.1388907,-20.63789,452655.0,1.8,Denard SpanDenard Span,Denard Span
502210,0.9621797,0.051125493,0.011831651,0.76894456,-1.2637991,1.8304099,-0.30284685,-0.03950844,-0.82572967,-0.01880372270886979,-0.3954606154592962,-0.9747359340309315,4.273973,-6.390132,-5.3808937,502210.0,3.8000000000000003,Josh ReddickJosh ReddickJosh Reddick,Josh Reddick
571771,0.18412785,-0.79157805,0.802983,-0.4846461,0.91015863,1.6450734,-0.59612703,0.83392173,-0.6540514,0.037458748304499453,0.2016003299054963,-2.003758620949852,-3.1851928,3.6453607,-25.715809,571771.0,2.7,Enrique HernandezEnrique Hernandez,Enrique Hernandez
592626,0.82744974,-0.39182046,-1.9628235,0.62958956,0.15494466,-0.29152313,-1.5710205,-1.9007342,0.5357098,0.9260702002733331,-2.29076787312725,0.49916204597735525,12.2250805,-26.994379,3.440575,592626.0,2.7,Joc Pederson,Joc Pederson
518735,1.0230623,-0.14993677,-0.47627482,-0.454236,0.8128846,0.4793104,-0.90929204,-0.46314126,1.3737066,0.3451847089632892,-1.2410707728852985,0.4119275658794596,5.4787073,-28.13923,0.92444116,518735.0,11.5,Yasmani GrandalYasmani GrandalYasmani Grandal,Yasmani Grandal
608369,0.47724304,-2.6823177,1.2063882,0.9234316,-1.4631666,-0.71333826,-0.5927017,0.50019544,-1.2302014,0.3791555636817634,-0.4209835191857848,-1.789646101710654,14.668278,-3.1641278,-24.579931,608369.0,26.6,Corey SeagerCorey SeagerCorey SeagerCorey SeagerCorey SeagerCorey Seager,Corey Seager
457759,-0.533307,-0.514787,-0.5924737,-0.25794703,0.9516004,-0.8401371,0.71737784,0.6099718,1.4185338,0.00320822347888895,0.6630473534491811,0.8095143044194041,2.429278,10.41716,14.492076,457759.0,22.2,Justin TurnerJustin TurnerJustin TurnerJustin TurnerJustin TurnerJustin Turner,Justin Turner
400284,-1.3061907,0.18394151,-0.075450316,0.16919573,1.451986,-0.86657625,-2.1108634,1.6073333,0.21209985,1.6810394304100946,-0.2862124895241977,-0.3128907272150146,28.96673,7.10794,3.7487411,400284.0,1.1,Chase Utley,Chase Utley
408236,0.9920647,-0.4360616,-1.8612536,-1.0574741,-1.3186041,0.21399137,-0.093940854,0.2489812,0.61135757,-1.0267866627215994,-0.42583162292489674,1.0729056990283161,-18.668367,-6.1122885,20.173582,408236.0,1.0,Adrian Gonzalez,Adrian Gonzalez
435062,3.1818638,0.9996552,-1.1070719,0.4008216,-0.6603981,-0.6409097,-0.18004775,-0.8846133,-1.4897301,-1.9732360514439096,-2.9525949811819268,0.260635711278908,-19.451141,-22.374262,3.5440502,435062.0,1.0,Howie Kendrick,Howie Kendrick
503556,0.5461959,-0.5791759,1.0640079,-0.6381434,0.14450939,-1.2095612,1.2691395,-1.032667,-0.28068402,-1.0100941937450785,0.009702789190095375,0.09516748393016336,-19.645292,-4.3195815,9.522612,503556.0,8.299999999999999,Marwin GonzalezMarwin GonzalezMarwin GonzalezMarwin Gonzalez,Marwin Gonzalez
514888,-1.3520775,2.1722538,-0.577477,0.7936563,-0.5713161,1.0345612,-1.1914096,-0.6266025,1.3863361,2.275143277307819,0.25610037124445034,1.5883046529489269,19.567406,1.9832695,8.508866,514888.0,36.2,Jose AltuveJose AltuveJose AltuveJose AltuveJose AltuveJose AltuveJose Altuve,Jose Altuve
643393,0.42135036,-1.243054,1.1081097,1.6508318,-0.7067217,-0.10774513,0.8593765,-0.1948707,-0.18480675,0.3454809434577525,0.12188628462126004,-0.8675120816446334,7.3968425,2.404162,-23.986906,643393.0,1.4,Tony Kemp,Tony Kemp
606192,1.2927359,-0.48567623,1.3470312,0.61031985,-0.42037264,0.1865303,-0.0068607875,-1.6593322,1.6756756,0.8720425356745555,-1.0477170551408794,0.611928699689666,18.905619,-10.200143,4.538275,606192.0,10.9,Teoscar HernandezTeoscar HernandezTeoscar HernandezTeoscar HernandezTeoscar Hernandez,Teoscar Hernandez
592567,0.46620715,0.8504623,-0.33705142,-0.5816126,-1.7084632,-0.5947885,-1.4198129,2.145775,-0.6797146,-0.37503581170704686,-0.4845564585343286,0.6651388449570809,-5.6558185,-0.6856493,11.389545,592567.0,0.8,Colin MoranColin Moran,Colin Moran
543068,1.5136883,-0.743387,1.2454759,-0.8931275,-0.21957481,-0.14796199,-0.1795074,-0.2594304,-0.7469175,-0.9513753631304511,-0.9307042335251714,-0.7856047263098008,-14.390287,-17.360199,-5.228057,543068.0,5.6000000000000005,C.J. CronC.J. CronC.J. Cron,C.J. Cron
545361,-1.7616333,2.1364276,-1.0344133,-0.6017298,1.9027342,2.450402,0.10703975,0.42419627,1.2646154,0.8718537816398885,1.6683072893897573,0.43323405039699764,23.22312,14.79093,10.923757,545361.0,35.5,Mike TroutMike TroutMike TroutMike TroutMike Trout,Mike Trout
594777,-2.1872365,0.7068538,-0.5132079,0.29313317,0.65432125,0.84559,-0.15993358,-1.5241237,0.76020914,1.8721125179473923,1.111771617194192,0.4040324159582217,17.64229,5.922595,6.231184,594777.0,8.6,Kole CalhounKole CalhounKole CalhounKole CalhounKole Calhoun,Kole Calhoun
488862,0.826182,0.05089977,0.0679346,0.93230665,-0.21499436,-0.41202834,-0.38869634,-0.1047263,-0.45176196,0.11573667365369833,-1.0587980393984682,-0.237133446790193,-3.2514026,-19.583601,-4.525905,488862.0,1.3,Yunel Escobar,Yunel Escobar
592743,-0.54431766,-1.782103,1.8478146,0.30826887,-1.2042778,0.15718332,-0.4453717,-0.40268207,-1.6194255,0.735574527334882,0.45583483259716584,-1.960354954245984,13.365105,-1.2906377,-24.66932,592743.0,9.4,Andrelton SimmonsAndrelton Simmons,Andrelton Simmons
543807,-0.06350736,-0.95334095,0.38656867,-1.9153552,-0.7303898,0.46652296,0.8676437,-0.48137078,0.9974492,-0.6557679743683843,1.1104766341337737,0.6069743764312513,-13.387109,22.649416,3.457491,543807.0,26.8,George SpringerGeorge SpringerGeorge SpringerGeorge SpringerGeorge SpringerGeorge SpringerGeorge Springer,George Springer
457708,1.080186,-0.48256537,0.78875756,0.685655,-0.36316723,-0.03542914,-0.4398966,-0.21541469,1.2584105,0.7248124266226555,-0.9444168770011107,0.3553127102112285,16.866173,-10.586097,2.6170318,457708.0,8.3,Justin UptonJustin UptonJustin Upton,Justin Upton
502110,0.6039526,1.0766976,-0.48975968,-1.0707111,-0.8079728,-0.82857424,0.20725396,0.050158888,0.42078966,-0.917314473327002,-0.28034026141834917,1.7054132988037873,-10.543811,5.7289076,17.586508,502110.0,14.3,J.D. MartinezJ.D. MartinezJ.D. MartinezJ.D. MartinezJ.D. MartinezJ.D. Martinez,J.D. Martinez
408234,0.39878216,0.38632533,1.1569321,-0.051775068,-0.36901185,-0.5448342,1.6108642,0.15320837,0.17010328,-0.8791230805551802,0.7103585460402149,0.5479507448298032,-19.878586,12.237816,6.799353,408234.0,3.5999999999999996,Miguel CabreraMiguel CabreraMiguel CabreraMiguel CabreraMiguel Cabrera,Miguel Cabrera
518692,-1.2831643,-0.48201016,0.18407668,-0.8387466,0.15207037,0.16126552,1.1363723,-0.09377485,-0.74043506,-0.476315028717779,1.701771952701784,-0.5804866272345899,-5.695247,22.724796,-6.6275434,518692.0,43.5,Freddie FreemanFreddie FreemanFreddie FreemanFreddie FreemanFreddie FreemanFreddie FreemanFreddie FreemanFreddie Freeman,Freddie Freeman
611177,-1.3895713,0.17791806,0.91624737,-1.3258661,-0.49871427,0.16812164,0.2613691,0.013974077,0.49122915,0.4053318160257767,1.61728818419924,0.5654824981147673,4.7470016,21.827028,7.5180483,611177.0,0.4,Adonis Garcia,Adonis Garcia
542255,-0.521283,0.19486822,0.93958086,-1.5124123,-0.030451925,-1.8123587,0.50338924,0.23692934,-0.25479162,-0.7383722529827926,0.6368935059281859,0.7928584937191427,-1.377417,19.434158,16.699112,542255.0,11.9,Ender InciarteEnder InciarteEnder Inciarte,Ender Inciarte
435079,0.9225891,0.21079956,0.23770809,-0.347166,0.07917462,-0.5340734,-0.47181496,-0.8713663,0.29065004,-0.05176702623440824,-1.166453208957432,0.5059338685694702,-7.2339616,-17.234482,-0.32241294,435079.0,9.7,Ian KinslerIan KinslerIan Kinsler,Ian Kinsler
400121,0.6628201,0.35486302,-0.06084929,-0.53026927,-1.2323056,-0.4097827,-0.5689058,-0.07524571,-0.21645124,-0.2967481898889503,-0.6513388810466098,0.6864152102949768,-1.3489943,-3.810967,12.291514,400121.0,-0.7,Victor MartinezVictor Martinez,Victor Martinez
578428,0.792835,-1.6785253,-0.96813375,-0.35832858,-0.123693876,-0.048626643,-1.3892965,-2.026528,-0.13936956,0.47165572793102695,-1.7768016163987548,-0.5371742417854181,11.110636,-19.623455,-9.378558,578428.0,5.5,Jose IglesiasJose IglesiasJose Iglesias,Jose Iglesias
605480,0.12349716,-0.47554588,0.60258275,-0.09873977,1.6116526,-0.6591927,0.016142763,-0.78144944,-0.3233581,0.029327746857370923,-0.5580242766258244,-0.7702145190883639,4.0622053,-3.8348193,-17.842758,605480.0,4.6,Mallex SmithMallex Smith,Mallex Smith
621020,-0.9944572,-0.593636,-0.3602028,1.3128002,-0.12894094,0.065119125,0.36460415,-1.173973,-1.7848676,0.5002398037284747,0.3503962076767365,-1.4015787361381724,10.959887,9.343849,-24.744947,621020.0,20.1,Dansby SwansonDansby SwansonDansby SwansonDansby SwansonDansby SwansonDansby SwansonDansby Swanson,Dansby Swanson
592206,-0.17369702,-0.71428066,0.08378759,-1.2015932,0.92755187,0.29994732,0.8521692,-0.296525,-2.362356,-1.5883690292703543,0.6039857155676595,-1.9454028152143745,-21.483932,2.2452285,-9.885364,592206.0,10.3,Nick CastellanosNick CastellanosNick CastellanosNick CastellanosNick CastellanosNick CastellanosNick Castellanos,Nick Castellanos
455976,-0.1632445,1.0200891,-2.0798519,0.4724174,1.7932072,-2.1339552,1.0724888,-1.0000056,1.7888091,-0.1464140454711939,-0.5952421534294091,2.371401550813484,-10.087521,1.7302921,28.79269,455976.0,3.7,Nick MarkakisNick MarkakisNick Markakis,Nick Markakis
461314,-0.25507677,2.070344,-0.20820078,0.8695003,-1.7729787,1.2472863,0.09152541,-0.023313915,1.7325969,1.1408419901710873,0.6084374010322289,2.0651172765067742,9.141016,13.851878,8.721532,461314.0,1.1,Matt KempMatt Kemp,Matt Kemp
521692,-1.1224974,0.46178398,0.28708822,0.09999129,0.8557246,1.3967249,-2.0344043,-0.18035693,-1.9622282,1.342918483823259,-0.24377591440609703,-2.127804732098779,9.753066,-8.339629,-19.260439,521692.0,3.6,Salvador PerezSalvador PerezSalvador PerezSalvador Perez,Salvador Perez
593160,-1.9923475,1.4080666,1.7423179,0.52132726,-0.95354855,-0.60036963,0.098803625,-0.5286087,0.25161588,1.7095731067551412,1.4174060693783785,1.0134632166808013,9.277369,20.237844,7.8416266,593160.0,18.6,Whit MerrifieldWhit MerrifieldWhit MerrifieldWhit MerrifieldWhit MerrifieldWhit MerrifieldWhit Merrifield,Whit Merrifield
608070,0.07956291,0.7934193,0.09519991,0.2526451,-0.14299046,1.0917245,1.453073,0.037557185,-1.3667297,-1.1014313316499764,0.9084341600223849,-0.7914362089764173,-18.05577,10.438811,-6.2014704,608070.0,45.0,Jose RamirezJose RamirezJose RamirezJose RamirezJose RamirezJose RamirezJose RamirezJose Ramirez,Jose Ramirez
435063,0.7910216,-0.89494514,-1.1372658,0.49696717,-0.650954,1.1899391,1.0292242,-0.5518652,0.9938566,-0.35310035214968233,0.13801689210953516,0.20063318057332372,-6.718668,17.733456,6.9624734,435063.0,1.0,Mike Napoli,Mike Napoli
596019,-0.9415388,0.45471528,-0.95667994,0.16080505,0.1329839,0.8209862,-1.2042665,-0.6924937,0.71939695,1.5325754371939935,-0.09732115376020449,0.38348424248637314,14.476246,4.8538995,4.1489496,596019.0,43.699999999999996,Francisco LindorFrancisco LindorFrancisco LindorFrancisco LindorFrancisco LindorFrancisco LindorFrancisco LindorFrancisco Lindor,Francisco Lindor
543401,-1.4005599,0.4061513,-1.0863202,1.9586327,-0.071612686,-1.0729811,-0.40735924,-2.1256766,-1.4249499,1.444985094102794,-0.527335745533568,-0.2059026212892972,32.469276,-2.9750874,-7.6585746,543401.0,5.6,Jason KipnisJason KipnisJason Kipnis,Jason Kipnis
467793,0.008589893,-0.9671918,-0.76819134,-1.4528422,0.5278881,-0.10555813,0.6275808,-0.4518637,2.1402264,-0.2650613775342225,0.44970372736688236,1.2243707801246237,6.877427,5.028325,15.234038,467793.0,16.5,Carlos SantanaCarlos SantanaCarlos SantanaCarlos SantanaCarlos SantanaCarlos SantanaCarlos SantanaCarlos Santana,Carlos Santana
596144,0.18727018,0.94360316,0.8845105,0.4311008,-0.6543695,0.43644643,-0.11024564,0.20652205,1.6686548,0.9531760487637265,0.13508191782078824,1.2319254776378812,22.75343,-5.299037,4.157528,596144.0,1.0,Cheslor Cuthbert,Cheslor Cuthbert
444876,1.46781,1.179568,-0.075201765,0.302559,0.27224243,-0.82720107,0.98176056,-2.6992,0.14873762,-0.7323292435996531,-1.5045601495041852,1.1950186824329998,-3.8713686,-10.629207,26.607515,444876.0,0.9,Alcides EscobarAlcides EscobarAlcides Escobar,Alcides Escobar
460086,0.99915373,-1.1804304,0.19053684,0.5717398,0.726184,-1.4293052,-0.20546114,0.056377735,-0.96683156,-0.4733926647078128,-1.31236923058268,-1.0207490713956673,-21.04944,-24.489944,-2.8165257,460086.0,2.9,Alex GordonAlex GordonAlex GordonAlex Gordon,Alex Gordon
434778,0.0029658808,-0.7737602,0.9050587,-0.9426992,0.7091856,-2.247687,-1.8527786,-1.0602767,0.32925728,1.016197112501827,-1.5868310053935182,0.3878127363499318,19.710619,-19.422451,6.6729293,434778.0,0.4,Kendrys MoralesKendrys Morales,Kendrys Morales
571466,-0.12026552,-0.9886138,0.29181138,-0.4992638,-0.98779887,0.6855431,-0.28237188,0.64906603,-0.5976201,-0.08470929201651474,0.5550995981688984,-0.8490216806793391,7.7394924,8.857606,-11.037885,571466.0,-0.4,Tucker Barnhart,Tucker Barnhart
575929,-1.666029,0.72887856,-1.5564779,-0.7815883,-2.556217,-0.24179757,0.28538713,0.2618196,-0.5389915,-0.1569066551601149,1.6329250338066872,1.4795268344026493,-2.4352891,12.587569,20.244263,575929.0,2.3,Willson ContrerasWillson Contreras,Willson Contreras
595879,1.6150755,0.16551843,-0.13794759,1.0516366,2.2473738,1.5187489,0.78579634,1.4100877,-0.091668434,-0.9818881503590745,-0.5459671228937956,-1.6173338892364033,-10.149522,0.21536118,-28.426088,595879.0,22.0,Javier BaezJavier BaezJavier BaezJavier BaezJavier BaezJavier BaezJavier Baez,Javier Baez
553993,-0.99539936,0.674642,0.32988697,-1.1133738,1.6673096,0.38561073,-0.346104,0.08294904,-0.29661617,0.1967927814613684,0.5770338681784408,-0.5122010047565274,-6.4742026,5.462074,-14.068737,553993.0,22.6,Eugenio SuarezEugenio SuarezEugenio SuarezEugenio SuarezEugenio SuarezEugenio SuarezEugenio SuarezEugenio Suarez,Eugenio Suarez
594988,-1.5780132,-1.330532,1.4125016,-1.0117286,-0.37320828,-0.4850729,1.6716392,1.3359848,-0.2813453,-0.560799529677685,2.719076676127271,-0.5591791268998535,6.6531353,29.603859,0.8653709,594988.0,1.9,Scott Schebler,Scott Schebler
594807,0.7240472,-1.3607378,-0.8140675,0.337671,0.3744146,0.6287217,-0.9202311,-2.068506,-0.39860627,0.5347484370520892,-1.5214580401667346,-1.10429498589337,11.142439,-19.681877,-10.702252,594807.0,8.2,Adam DuvallAdam DuvallAdam DuvallAdam Duvall,Adam Duvall
458015,0.10557306,-0.5887933,0.4479536,0.7363098,-0.88931537,-0.36308992,0.9790535,-0.77828276,0.9495699,0.34583721287044533,0.3370434695754057,0.687412427538946,2.9204624,2.310965,19.639347,458015.0,18.599999999999998,Joey VottoJoey VottoJoey VottoJoey VottoJoey VottoJoey Votto,Joey Votto
600303,1.038062,0.07667151,0.24067946,-0.45186833,0.8981113,-0.11914553,0.12187319,-1.4749643,-0.43864664,-0.6165583925250857,-1.1023049062053416,-0.3333282107062897,-18.927584,-11.061425,0.8723013,600303.0,1.1,Tommy La Stella,Tommy La Stella
606299,-1.2722882,-1.6380457,0.1934269,0.20734085,0.66538465,1.005841,0.6224304,-1.7424027,0.96769035,1.2855586848986829,1.1019541737639782,-0.7108175465690086,2.486586,17.159237,-11.053399,606299.0,3.3000000000000003,Jose PerazaJose Peraza,Jose Peraza
624585,0.2644882,0.44539896,0.46228907,-0.2960705,0.8498845,1.556667,-1.7731957,0.40901956,-0.0689401,0.9041492901137755,-0.7267375663842741,-1.0281135320631958,13.340277,-16.40499,-16.279488,624585.0,5.3,Jorge SolerJorge SolerJorge Soler,Jorge Soler
608365,2.2967117,-0.3359375,1.5733837,-0.32457456,0.7017488,-0.86595625,-0.32171962,0.30417833,-2.0371242,-1.596636818249432,-1.8833204648675475,-1.6506768955999356,-17.99401,-20.179487,-0.46268496,608365.0,3.6,Addison Russell,Addison Russell
450314,-0.31293294,-0.66975266,0.12832299,0.6349841,-0.08750323,-1.4459862,0.21218409,-0.42999938,1.7699525,1.0090602929978614,-0.057059132994769786,1.2941803051905214,10.543387,3.9147668,21.620312,450314.0,6.5,Ben ZobristBen Zobrist,Ben Zobrist
519203,-1.1277049,-0.6008874,-0.8620065,0.1819369,-0.8206852,0.62968624,-2.4425764,0.52612925,0.71470624,2.193814162526389,-0.19088567220096814,0.02480662345143788,23.778507,-1.1883671,-5.270443,519203.0,21.8,Anthony RizzoAnthony RizzoAnthony RizzoAnthony RizzoAnthony RizzoAnthony RizzoAnthony Rizzo,Anthony Rizzo
592178,1.454891,0.7807989,-0.48434246,0.8618324,-0.9218566,-0.37931302,-1.6060648,-0.1840859,-1.4030474,0.010862012339388206,-2.2209379120648407,-0.22183487061822596,1.7615049,-24.003054,-7.707415,592178.0,22.7,Kris BryantKris BryantKris BryantKris Bryant,Kris Bryant
451594,1.987809,0.43802103,1.5030977,0.87548286,0.02633602,-0.29845428,0.5003046,1.0912559,0.25463122,-0.7020170744672377,-0.9235106958678342,-0.05562947265446321,-6.9421163,-11.65128,-15.13943,451594.0,4.8999999999999995,Dexter FowlerDexter Fowler,Dexter Fowler
518792,0.4252641,-2.5222673,0.049578127,-0.29123214,0.9156775,1.3919976,-0.17657648,0.5090218,-1.2948389,-0.5075410841039288,0.055641269101638996,-2.9455079320558206,-2.4982164,0.6947213,-31.594904,518792.0,2.9000000000000004,Jason HeywardJason Heyward,Jason Heyward
458731,-2.6339195,0.9038236,-0.28369507,-0.93390536,2.17348,1.6836766,0.40238467,0.6193315,-0.88088894,0.36016347781399083,2.3815907794297666,-1.3471153372097933,4.207453,16.648638,-19.653147,458731.0,12.5,Brett GardnerBrett GardnerBrett GardnerBrett Gardner,Brett Gardner
448801,0.77040464,-0.4225574,0.39838293,1.0298522,-0.43964702,0.1689285,-0.91836655,-0.9537167,0.2196635,1.0196458455549873,-1.2641526910076604,-0.2740106794756613,12.945318,-13.899996,-1.814711,448801.0,-0.6000000000000001,Chris DavisChris DavisChris Davis,Chris Davis
444432,-0.76388353,0.04769406,0.06471171,0.0052871658,-0.97856873,-2.0589094,0.7144789,-0.80992556,0.56659234,0.24022675967528348,0.43939814878990435,1.679196487801304,0.9586362,6.316273,22.537674,444432.0,-0.10000000000000009,Mark TrumboMark Trumbo,Mark Trumbo
543305,-0.3769121,1.2578695,-1.024594,-1.4265395,1.2893378,1.0677317,0.5948362,1.0090771,-0.7075689,-1.3494579053969744,0.9409762811106975,-0.2843688581159807,-11.456479,8.821616,-6.1779404,543305.0,5.300000000000001,Aaron HicksAaron Hicks,Aaron Hicks
544369,-0.028645208,-0.99434906,1.4908321,1.6623338,-0.3027736,-0.86098003,0.98515433,-0.6179999,1.2694801,1.0882877192659046,0.2701473452218407,0.28643969652325907,16.575731,-5.6282845,5.395555,544369.0,9.0,Didi GregoriusDidi GregoriusDidi GregoriusDidi Gregorius,Didi Gregorius
596142,-0.3376374,-0.35089114,0.08948887,-0.3949717,0.40438402,-1.0491145,1.5256131,0.7098271,1.4435275,-0.5061521130552779,1.120734923226703,1.1364252386497908,1.8022825,12.325667,14.969942,596142.0,4.3,Gary Sanchez,Gary Sanchez
453056,1.2193166,0.73810726,-2.5829704,-1.0205992,0.09034519,0.294758,0.8333098,1.9511486,-1.3827506,-2.8746164482687573,-0.10512727503186209,-0.03357018591733227,-31.294914,-3.9342794,1.0735575,453056.0,1.7,Jacoby Ellsbury,Jacoby Ellsbury
592518,-0.6326942,-0.04298769,1.1704683,-0.19839618,-1.028122,1.509367,-2.111368,0.5632349,-0.8916842,1.487179299445508,0.08705290411411462,-1.3035874953076925,11.443819,-11.605178,-20.749449,592518.0,35.1,Manny MachadoManny MachadoManny MachadoManny MachadoManny MachadoManny MachadoManny MachadoManny Machado,Manny Machado
430945,0.2758415,0.66441005,-0.33575818,0.3610781,-0.4740509,-0.41062587,0.5514804,1.2157321,0.44480774,-0.42464960815334973,0.2733107202623509,0.8654479713007637,-8.602781,4.9662414,11.825132,430945.0,3.6,Adam JonesAdam JonesAdam JonesAdam Jones,Adam Jones
456781,0.62738526,0.88628954,-0.663556,0.23768713,1.8363426,-0.9512873,0.14173566,1.4479,0.5613942,-0.5921221455235289,-0.6451337028216969,0.4844782816037402,-7.473133,1.9929876,0.06251446,456781.0,0.9,Donovan Solano,Donovan Solano
570731,-0.23829497,-0.78943634,1.1644284,-1.2558589,0.2766813,-0.7777931,0.631404,1.2410283,1.0714265,-0.38881295125783094,1.049811630626562,0.4271226022749929,3.0342484,16.40141,17.155573,570731.0,11.4,Jonathan SchoopJonathan SchoopJonathan SchoopJonathan Schoop,Jonathan Schoop
543768,0.3321261,0.47898832,-1.3372627,0.5916838,-0.23350231,-0.080550194,3.1337607,-0.14038476,1.1601814,-1.5131517234485576,1.253900789278964,1.5396716795235652,-22.763136,4.9350057,22.040775,543768.0,9.2,Travis ShawTravis ShawTravis Shaw,Travis Shaw
543877,-1.2406666,0.79340243,-0.14548671,-0.15507461,0.5306811,2.859882,-0.22340563,-0.7774182,0.8147344,1.3521940876828427,1.2019326053757509,-0.37272080201716756,14.69459,13.867396,-0.24838759,543877.0,4.9,Christian VazquezChristian Vazquez,Christian Vazquez
519048,-1.0828896,0.20453951,-0.5145329,-0.42845044,0.2040831,-0.76731014,0.055552155,-0.58516973,-1.7608352,-0.29781070404792587,0.37621556622471775,-0.5069582463597301,-3.9249835,6.674387,-10.295679,519048.0,0.6000000000000001,Mitch MorelandMitch Moreland,Mitch Moreland
