batter,0,1,2,3,4,5,6,7,8
502211,0.32947594,1.6906124,-0.17013988,0.87295884,-2.3451154,-0.9631042,1.4024056,-0.89161366,-0.1806898
542992,0.26006612,1.5334048,-0.18980971,-2.1454349,-1.1388667,-1.0792133,0.693229,0.879398,0.6852914
571871,1.057018,-2.593673,-0.98440075,1.3858494,-0.6246425,1.2635375,-0.6991206,0.40125403,-0.14729673
628329,-0.05324615,-1.2061124,0.35137382,1.6094055,-1.4361854,0.12751287,-0.89377856,0.6193685,-1.8166271
571681,-0.67411137,-2.0944712,-1.2750318,-1.5864929,0.2750626,0.089900404,-1.407982,-0.40871555,0.022969708
571963,1.2431419,0.9440452,-0.07303586,-0.09967304,1.7227325,-1.380089,0.60736555,-0.05850411,0.48613167
592710,-0.38357073,2.2926977,-2.0977492,-0.8795892,-0.6114136,-2.3275108,1.7699734,1.1330324,0.1711475
623395,0.8409782,1.409548,-0.72934604,1.4885644,-0.35362625,-0.7663086,1.5636538,-0.6025467,1.7727475
642229,-0.10456658,0.87841344,0.5411613,0.8184128,-1.057982,0.83777624,0.71761554,-0.020776689,0.22550532
453895,0.20311932,0.43753794,0.7293812,-1.6192914,0.85877854,-0.1715651,0.8129343,-1.4475974,-1.5921859
502676,2.8629503,-2.7886176,-0.42260626,-0.70982134,1.6133156,-1.2626685,1.2649394,0.4776409,-0.13469942
519263,-2.8317313,1.3320467,0.028808495,0.5527418,1.3059787,0.13879536,0.20699316,0.5688172,0.74324375
543243,0.385584,-0.746132,0.09217445,-0.43440485,1.0065213,0.38734072,-0.25750512,0.63957703,0.2715608
457706,-0.19586182,0.5634366,0.4126141,-0.9484404,0.6472021,-1.1483787,-0.719383,-1.5071833,-0.69340146
476633,1.411914,-0.883767,-2.5257783,0.7696039,0.13422686,-1.0150387,1.0147781,-0.14680138,0.25331935
276519,0.5132538,-0.9448574,0.64021856,-0.08280618,0.6387643,0.20030302,-0.9729226,-0.41082206,0.012269524
543606,0.9969605,0.8869248,0.74855,-0.9106108,0.3137525,-0.18144123,1.7744455,0.20408264,1.2942393
430580,1.4267603,0.8673809,-1.0170394,-0.33227175,0.019881349,-0.8471939,1.9119551,0.3782392,0.22792561
534910,-0.6471235,1.5109231,1.0188466,0.3789128,0.8762728,-0.34701836,-0.5495944,-1.355823,1.405579
640455,-1.9711083,-0.12590736,0.24194838,2.0111246,-0.7175732,0.5753187,-0.8226911,0.8300399,-1.0218694
519144,-2.7826486,-0.21072778,-0.09856907,0.430229,-0.30351368,0.21646379,1.6048019,0.45932886,1.010135
518625,-1.4988196,1.378541,0.10918685,-1.9372344,0.36873683,0.5610818,2.0563526,0.7622778,2.327805
519301,-1.6998024,-0.4688792,-0.7068335,-0.79097944,0.6729569,-0.7315065,-2.725209,-0.7050517,-1.1854128
621209,0.0661031,1.880666,-0.6548319,-0.09790933,-1.8623255,-0.24792013,-0.2689028,-0.9903581,-0.3966517
502327,-1.4285696,-0.47038597,0.779399,-2.3881366,-1.5862367,-1.4042088,-0.6073103,-0.65972406,0.9828198
543272,-0.88160104,-0.8389975,0.2500765,0.41689044,-0.31468844,1.1072582,1.7615746,1.2094705,0.90987384
596119,-0.7208807,0.16525498,0.3250494,0.23330188,0.867421,0.8351542,-0.80238855,0.51317227,0.5419374
468504,-0.1921034,-0.8777199,1.1990781,-0.13784477,-1.0434839,2.606436,0.5113797,0.071314834,-0.8133692
543742,0.99427366,0.20730978,-0.07713212,-0.9455174,-0.32477188,-0.54623294,1.4253105,0.25024524,1.0877694
546276,-1.0320978,-0.9131328,-0.46171188,-0.91477686,-0.22870669,0.74104047,0.467821,0.45605123,-1.3678405
543746,-0.5153766,0.08616202,0.30123308,-0.8783299,-0.8153497,0.3759637,-0.17016938,-0.1416782,-0.3230995
408307,-0.5336859,0.30357298,-1.4035089,-0.8345273,-0.9107169,0.98472273,0.83985937,0.17397094,1.8915454
408299,-0.6513059,-0.09536793,-1.7818688,0.2709641,-0.9572949,1.2596371,-0.044004284,1.8099645,-0.39567962
518953,0.89214814,0.35601467,-0.10594701,0.16666466,-0.15864393,1.1118997,-0.47465056,1.1616179,0.37182608
425657,0.11652788,0.09116032,-0.9006942,0.33528695,-0.40872285,-0.5503406,0.23661068,1.4029881,-0.59337157
458006,0.08779074,-0.38264024,0.488317,1.9212495,-0.9483302,0.17907198,1.7666974,-1.2992867,-0.42290825
456068,-0.064884156,0.38158578,-0.06114234,0.0746336,0.25781295,-1.645092,-0.34708324,-0.04977184,-1.1068476
407781,-0.5015676,0.43550286,-1.2823031,0.027840137,0.7426659,0.74804604,-0.19550687,1.2918205,2.0354047
444857,0.1303068,0.7856164,-0.8117991,-0.5402442,0.09854717,0.7818827,0.18997042,-0.06987101,1.0027664
621121,-0.35810086,-0.8494521,0.5278856,-0.053939287,0.5325734,-1.4468237,-0.8084225,-0.7650856,1.2935399
457574,0.7697716,-0.93498826,0.15570207,1.1305578,-0.2574874,1.2805482,0.047517687,-0.8037306,-0.15270863
622072,1.1818918,-1.3732828,1.0751331,-2.07349,-0.85417503,0.5645329,1.1635464,-0.029575,-0.30695355
500779,0.2358581,-0.3453932,-2.6275325,0.13853468,-0.44715354,0.8316441,-0.87782586,-1.0134054,-0.24316724
554429,0.8542501,-0.81829005,-0.28904867,0.24315347,1.5462165,1.3669897,-0.33620566,0.5377155,-1.3820384
518715,1.7866122,0.2221205,0.25262493,-0.12602662,1.4451579,-0.35528988,-1.5343094,0.6422858,-0.28020296
431151,-0.11347095,-0.1278272,0.6255439,0.24167347,-0.6232444,-0.30912462,0.18440132,-0.43067557,-0.5112403
458582,0.5415053,2.7162611,0.8748883,-2.0865402,-1.3791251,1.4424957,-0.9591103,0.37689096,-0.65521914
595023,0.053485166,-1.1997671,-0.978368,2.4580114,2.0627909,0.6271095,-0.29246432,0.078616954,1.2351232
523989,1.5107145,-0.74635303,1.129234,-0.8844333,1.2869128,-0.83027875,-2.7680979,-1.5003352,-1.0090104
519058,1.2710848,1.5819619,0.18487884,1.3059567,0.59745264,0.0004260308,-0.73292494,1.6039934,0.781196
518883,-0.29671517,-1.1732216,0.99627316,0.81971043,1.671658,0.29545525,1.4807967,0.47052577,-1.2313834
621199,-1.4048933,0.4079666,-2.4379358,-1.927059,0.6873852,0.5846015,-0.31679052,-0.2383395,0.44509658
518991,0.83053344,0.4013771,0.1879028,-0.34951806,1.9335616,-0.30432245,-1.1357316,0.20085517,-0.6738769
570714,0.59224486,0.054498117,1.2483395,0.86933047,0.04400987,-1.180425,-0.40855694,-0.8191561,-1.3712711
517369,-0.6991024,-1.1554469,0.12381543,0.4237275,-1.5607158,0.38692474,0.1024031,-0.42431483,-0.49826133
502522,-0.5192312,0.3611862,0.4949849,0.25024438,-0.49645722,0.87909234,-1.3046374,-0.64597297,1.1755933
605182,0.5898573,1.453436,0.44031194,1.0176451,-0.07952383,-1.8097997,-0.35736635,0.87550765,-0.10280697
501381,-0.9190893,1.7047197,0.8423935,-0.51694125,1.241735,-0.31221446,-1.2779176,0.66312903,-0.9850958
501625,-1.9777706,0.17992245,2.4909806,-1.0893371,-0.2252412,-0.22835974,1.022546,-0.18899962,-1.3352107
533167,-0.50821984,0.7411954,-0.41469997,-0.085082516,-0.8005466,-1.0234125,0.9796445,-0.7092651,-0.36966947
425626,-0.7528122,-0.4286271,-0.07761461,-1.7161427,-0.3637908,0.6826715,0.5971392,0.44616905,0.890298
544925,0.6260896,-1.9339811,0.680702,0.46403366,0.04829599,-0.7957326,-1.3947743,-1.1415882,0.6093048
572309,-1.9320971,-1.839998,1.8688257,0.94727427,-1.4089658,0.47704622,0.79902565,0.22592637,1.6392397
425856,-1.0072592,0.6499694,0.45692414,1.5053436,-0.4359275,0.80926925,0.57677424,0.1270563,0.8033062
285079,-0.94706047,-1.1142572,0.19169177,0.14337245,-0.055920374,-0.7421353,-0.288513,0.13183509,-0.28560925
501888,0.30402178,-0.04349552,-2.0031846,-0.31354532,-0.6658783,0.37814423,3.1381717,0.182326,0.51351583
543238,-3.7505734,0.12403205,-0.5443232,0.4424434,0.3728257,-0.66234094,2.3065772,-0.07860075,-0.68468976
605242,1.4423696,1.0182077,0.43202406,0.14240876,0.65336245,1.0706953,2.0225813,-0.6716567,-1.0613686
434671,-2.3658621,1.3962932,-0.5614167,-1.7779716,2.1596162,0.6136347,-0.05838138,-0.08614139,0.48252904
488726,1.9532634,0.9244842,1.0671976,-0.31385687,-0.544657,2.1052048,-0.059422754,-0.5270582,0.8420703
592192,-0.784361,1.3745606,1.094884,0.35189632,1.0476617,0.22675736,-0.30419052,-0.23169342,0.38111052
449168,-0.1150304,-0.9910418,-1.6705577,1.0733895,-1.7106423,-0.34547687,0.5125035,-1.567485,-0.44233385
457789,-0.23612964,-0.27469528,-0.49455184,-0.73271614,0.058052693,0.8334168,1.682747,1.1241992,0.6033569
548357,0.03604796,0.11667109,1.0361884,-0.74556214,-1.0141984,-0.3352848,-1.1619731,-0.52922344,-0.44162914
571882,-0.36279568,1.399527,-0.22845666,0.1963257,0.3167227,0.9144673,-0.35624453,-0.869583,-1.6971395
607374,-1.6046476,-0.62734693,-3.8384678,0.11738365,-0.21415779,1.36044,-0.83539474,-0.9379857,-0.98779106
476570,-0.90967816,-0.5915335,-0.21588007,-1.5858824,1.0263803,0.11772023,0.5243616,-0.50888056,1.2633052
643297,-1.452534,-0.10662263,-0.9936943,-0.41516632,-0.76896185,0.6750593,0.9328095,0.7178964,-0.18491632
458678,1.2579081,-0.86120176,0.6665081,0.95477307,-1.6652563,-0.80485916,-0.38581732,0.069548436,0.9474988
543456,0.33807456,-0.35773543,-2.339503,1.4092873,-0.6708867,1.5091524,-0.50198066,-0.4379685,0.18301886
519023,1.2079902,-0.071276374,1.5284768,-1.8505143,-1.6208117,0.06210765,-0.27222252,-0.08676365,1.4526459
502226,0.6231659,1.2817832,-0.94418496,-0.15336,-2.1508186,1.1772066,1.0383246,-0.5405995,0.73515064
543859,0.7514922,-0.763865,-0.16240902,1.269045,-0.28754178,-0.78941303,-1.8657049,0.5811324,1.5178138
594951,-1.0441103,2.0922558,0.34853503,0.30750778,0.89079505,0.03129075,0.9766287,-1.7122787,-0.10342474
472551,-0.40139562,-0.592515,0.6177343,-0.2904469,-0.1915544,-1.7793095,1.3365602,-1.6228558,0.72266626
608648,-0.25084585,-0.27058735,-0.36143053,1.3741676,-1.2128793,1.0702289,-0.49821302,-0.008741081,-0.82464385
502457,0.64007014,-0.19285557,-0.011192789,-0.280706,1.8461957,1.712774,-0.01907717,2.1041043,0.32040393
450203,0.46145073,0.062249962,0.15473257,2.167497,-1.0595136,-1.9532535,-0.68457913,-0.016508782,0.2754261
461833,-1.5705533,0.96229506,0.3788937,-1.0150746,0.45225033,-0.015481383,-1.4587206,-0.37570125,0.74326074
571561,-0.47575876,0.12638725,0.77639073,0.3778338,-2.2373705,-0.7977172,-1.4487567,0.3223571,0.35299993
453265,-0.73043835,-0.12506075,-0.45320272,-0.9825952,-0.93292874,-0.32236758,-0.48638967,-1.7504408,-1.508006
621281,0.55893093,0.746823,1.2337394,0.64715874,0.21640298,1.1210815,-0.4622642,0.07364249,-1.36739
499624,-1.1106842,1.7589394,-0.26923198,1.6646085,1.4923347,0.9342606,-0.45459706,0.3285594,0.44600147
543548,0.53193456,1.4626197,-0.054830182,-0.277636,-0.05058733,-0.24866182,-1.3182421,-0.8012479,-0.5499223
429780,-1.4093766,0.2802694,0.3283747,-0.42669755,0.4012334,0.27814844,1.8056384,-0.110359095,-0.4581642
518577,0.37162226,-0.7753674,1.0619062,-0.82487553,-1.4746988,0.11352939,-0.59682626,-0.85125905,-0.7238874
605486,1.9081041,-1.4363172,0.50965434,1.1047721,-0.8967408,-0.12236658,0.058505766,1.2469971,-1.1279187
501986,-0.25929216,0.32793117,-0.1585505,-0.47440758,-0.7788766,2.0319636,-1.0327309,0.0808042,1.0293791
572362,-0.36408064,0.71697485,0.9347802,0.6457315,-0.6761896,-2.0671134,-0.03163764,-0.1445594,-0.71440256
501936,-0.044761352,-0.02081535,0.2164846,-0.79961735,0.49890667,0.46287015,1.256095,1.4681947,0.21921143
543532,1.6240777,0.5184342,-0.45235336,0.8828548,0.53157943,-0.060207,-1.720332,-0.95002466,-1.1384019
572888,1.0587622,1.3368801,0.74242985,-2.0176895,-0.71299917,-0.6300326,-1.2259668,1.0601913,-0.8059914
434604,-0.032041132,1.375739,0.6597136,2.4487088,0.45273125,1.2330495,0.2468864,-1.9337478,-0.41543865
493343,0.6947889,-0.37803,0.90115213,-0.9290588,-0.56054544,0.50475794,0.44364506,-1.3374904,1.5135907
572096,-0.65290815,-0.1971561,-1.1102574,-0.8167014,0.035023864,1.5009376,0.063163854,-2.1256406,-0.06371212
572971,0.30636564,-1.3811127,0.43610787,0.28217426,0.35506707,0.8053544,0.7939891,-1.4570816,0.47412392
467055,1.2342312,-0.30232143,0.13055903,0.8617347,0.50237197,-0.25647068,-0.055867303,-1.0270183,-0.044761904
592274,-1.7466142,-1.4124097,-1.2275448,0.30439472,0.21170972,-1.0267102,-1.3913598,1.1162884,0.49980536
457768,0.8878834,0.8224757,0.31684253,-0.043108266,0.44053134,-0.65789753,-0.5362318,0.4938761,-1.006864
518911,0.004005752,0.9614904,1.0174416,-0.35354102,0.7764089,0.22167006,0.020410178,-0.23600395,0.62195563
467008,-2.4640806,-1.2799112,0.27240607,0.97863114,-0.54270166,0.30370483,-0.09499182,0.35724214,0.5825466
656941,-0.16531296,-0.25542232,0.9802112,-0.03712526,0.64243376,0.4178884,-0.1428079,1.0500835,-0.68082553
475115,-1.0171647,0.34524202,0.08195065,0.9572634,-0.6678467,-1.3316619,-1.5179375,0.70572144,-0.37395698
622017,0.6891291,-0.26433942,0.16823186,0.13468541,-0.44354612,-0.364512,-2.4747024,-0.9391453,-1.2854265
502117,-1.241493,0.74971956,0.14636676,0.195876,-0.80529886,-1.0700958,0.21935469,0.6626307,0.7362484
660168,1.3285981,0.7413796,0.8342761,0.66096324,0.6550346,0.0057007098,1.4026527,-1.073339,0.55885285
664058,1.0506604,0.049176782,0.5184992,0.2453242,0.72274363,-1.977497,0.029594757,0.043861452,-0.8070348
643364,1.2333602,-0.21958083,-1.9422512,-1.3181908,-1.2556359,-0.103085965,1.7682203,0.36447075,-0.008117498
595887,-0.60008115,-0.06739969,0.4438,1.1535305,1.3821481,0.18290707,1.6799874,-0.49802825,0.093435735
621493,3.2287383,1.0882394,1.2114072,0.38203853,-0.5380022,-1.015094,0.41253707,-1.2478234,-0.57580316
607430,1.2221062,-1.2091404,-1.0023276,0.38251483,0.9791096,-0.5162113,0.37090784,0.043703467,0.20405811
595885,0.31901842,0.3774061,1.3542974,0.5362265,-1.1808374,1.2462316,0.88965476,0.002319073,1.5467688
642180,0.8547372,0.035745777,-0.42877433,-0.21893534,-0.27939865,0.35944304,0.18923217,-0.46429548,0.8981914
620446,-1.3972743,-1.623189,0.0228997,0.12613289,-0.3710804,0.4464834,-1.186331,-2.6453094,-0.34723538
640449,1.2231526,-1.6051555,1.0634447,1.2973303,1.5520009,0.65306157,-0.493411,-0.3160902,-0.38593167
609280,2.0160966,0.6584246,0.81070584,0.11265474,-0.02912805,0.24949872,-0.12319942,0.416268,1.0615605
605357,0.05542146,-1.5651255,-1.4135331,-0.29687494,-0.5604635,0.21414845,-0.27862117,0.9759824,-0.34861243
595238,0.71313417,0.124932036,-0.75155216,-0.22159873,-1.8295622,1.9035858,-0.3993544,-0.57327616,-0.74400854
545337,0.11776396,-0.43720752,-0.57666254,1.4958186,0.41030633,1.3827672,-2.1965008,0.5826979,0.63003206
642707,0.42243353,0.16549361,-1.9323485,0.969185,-1.3829634,-0.78873867,0.23435216,-0.18270795,0.42709064
624507,-0.10514907,-1.623652,0.49962965,0.34649682,0.11394409,0.5281891,-1.1711907,-0.844423,-0.10793344
502570,0.6356606,-0.7380482,0.29441974,0.8660171,-1.0783869,-0.2631051,-0.3928828,0.27132013,0.098433405
645302,0.22571507,1.0603415,-0.44839314,-0.1225133,-0.13279198,1.130492,-0.43749562,1.3870901,-1.2806877
506703,-0.55562115,-0.0020323042,0.25208306,0.23941647,-0.3008025,0.043015424,0.40012717,1.0937272,0.7132496
607471,0.58526474,-0.8355641,-0.3539622,0.3011568,1.7032287,2.0725172,2.1157043,2.4539373,0.4121379
656669,0.4700815,-0.08434834,1.4839569,0.5445032,-1.2883537,-0.88411534,1.7065293,-0.37289584,1.2983682
591741,0.38023293,-0.9296846,0.2743055,2.3470297,-0.24987654,1.0830139,0.5199107,0.50396806,-0.5122403
605795,0.5118517,0.10063844,-0.028642735,-0.84605867,0.46196732,-0.5212622,-1.1485647,0.060823243,1.7595303
641432,-0.13768116,-1.8440951,0.6529697,0.7714538,-0.72052485,0.14914042,-0.38162744,0.95777017,0.67840827
656305,0.6919041,1.1268237,1.6115246,0.6473786,-0.026884723,0.71930015,0.52672046,0.5597376,-0.29204285
543362,-0.69790506,0.6142521,-0.6383942,-1.8451797,-0.9898148,0.4018698,-0.9062401,0.6124215,0.5653351
592685,-2.7507896,-2.3305304,-1.6883119,-0.73865604,0.02573974,1.6725713,-1.0036163,-0.41254473,-1.8468678
620439,-0.10855219,-1.3311456,-0.48926976,-0.5331756,-0.009792823,0.10773306,0.82301086,0.3007961,-0.90714693
642708,2.457729,-0.30325451,-0.53192973,-0.20892468,-0.07391904,0.36857083,0.27822337,0.43675116,-0.5922713
608384,-0.788171,1.5081018,0.45591003,-0.6267708,0.37738055,-1.3582586,0.419298,-0.98183644,-0.097052395
656555,-1.0281807,0.24038923,-2.4994655,-0.8851765,-0.7176868,1.075665,1.6075431,0.22350426,0.93535733
641487,1.7580303,1.212488,-0.22816035,-0.43210673,-0.3661382,0.4457047,0.8581176,-0.19686127,-0.82829076
621512,0.59939665,-0.74105436,1.2347915,-0.20120715,0.39581388,-0.26952213,1.5510153,-0.43400478,0.64967006
642086,-0.32588676,-1.128299,0.41186643,0.06586403,-0.6612117,-1.2029346,0.079982206,0.62488264,0.9243853
595284,0.35907978,2.4781013,0.7848723,0.45907503,-1.9256406,1.5504041,-1.7564874,-0.28851905,-0.5455621
595943,-0.70593566,-0.6393219,0.030084176,-0.7175425,0.16848266,-0.41860247,0.46182388,-0.11769655,1.2465615
607369,0.9889452,-1.0119199,0.27055067,0.71333593,-1.3334053,-0.02669468,0.8828278,0.7248141,-0.30279875
601713,0.6549116,0.9392508,-1.6610631,-0.2680308,-0.09443915,-0.5603849,1.5041555,0.19461812,0.4694565
623167,-0.57621527,1.5815854,0.30575353,1.0716188,0.09819094,-1.0229055,-0.54053104,2.836778,2.0275698
664056,-0.6287638,0.5376099,-2.3790555,-0.46916893,0.19763316,0.021715239,0.46278766,-0.22935398,-1.6221153
572228,1.4513581,-0.039565552,0.24275756,2.2134008,0.56897914,-0.42884052,0.6682248,1.6666731,0.49551713
450641,-0.6105582,1.2483977,-0.2760831,0.55525935,-0.44150618,-0.6758359,0.21346448,-0.3260546,1.6375678
622270,-0.07006829,0.69393194,0.77755874,-0.71640277,-1.218411,-0.46597305,-1.2637875,-1.1104422,-1.2154846
591971,0.34627315,-0.1743123,0.21756256,0.07673416,0.9178542,0.20975462,1.6726851,-0.19562364,0.0047038104
657557,1.2991408,-1.1338809,0.19092178,0.22247471,-0.5060395,-0.8136037,0.64233345,0.7043621,-0.763451
642423,0.8177293,0.8007828,0.36077404,0.6077106,0.104765624,0.33303174,-0.34037033,0.6810332,1.7166538
621433,0.24619281,0.05105659,1.5039817,-0.6326781,0.30703884,-0.6795539,1.144799,0.9079826,0.021723542
519346,-0.28314158,1.7813329,-0.5611796,-0.2861437,-1.5899905,-0.28923735,1.1279087,-2.702749,0.98337567
519299,1.0551244,0.12224447,-0.38715112,0.4378968,0.151528,-0.1920145,-0.34069186,0.4841148,1.390471
658792,-2.0635388,-0.61740017,-0.805209,-0.7749616,1.1455855,1.5340906,-0.101347215,-0.90837777,-1.0926067
656427,-0.6269121,1.866324,-0.50159883,-0.5783977,0.58776337,1.4083123,-0.52763975,-1.2358595,1.9799851
641857,0.623832,-1.526006,-1.0403875,0.2742257,-0.82944155,-0.33174875,0.088469654,-0.88151073,-0.81086975
643565,1.4037108,0.71079516,-1.461265,0.22791193,1.1262764,0.96312416,-0.05329079,0.06393385,1.0416567
657077,0.13224088,0.4740203,0.10761927,0.568567,0.66760963,0.33196053,1.5950015,1.9346418,0.9853164
641355,1.3825868,0.42694697,-0.7206215,-0.81264067,0.8915197,0.13093111,0.13185962,-0.56981224,-0.4448181
641796,1.6237507,-1.3706084,-0.22472477,-0.8384518,0.15060644,-1.7442555,-1.236166,-1.5603803,-0.088980936
571657,1.7186453,0.55129516,-0.35335195,1.231708,0.6357802,-0.27313828,-1.4136318,0.274184,-1.0865897
607752,-0.0048650587,1.1273619,1.0456227,-1.5606726,-0.27767372,-0.6570515,1.3581648,-1.2581617,0.93471545
605233,1.0163779,-0.046197325,-0.18046892,-1.4927486,0.7506116,-0.49549204,0.20088854,1.9198914,0.39776188
646240,-0.7464769,0.7977316,1.1898211,1.9734445,-0.2119332,-0.40262583,-1.15903,-1.6124477,-1.2379496
605204,1.8597234,0.62786925,-0.30877924,0.22489342,-0.68960714,0.36857837,-0.23577012,1.2143214,-0.9967872
519068,2.2263973,-0.5367977,-1.468026,-1.0244347,0.88971376,-1.3352425,0.27692652,1.1541529,0.91303146
641598,-0.25439903,1.528098,-0.03505689,1.9802172,-0.23211762,-0.64265496,0.2609172,-0.6763801,0.09673577
643335,0.80958754,0.7615265,-0.69635504,-0.47325024,1.1723363,-1.940937,0.5142898,-0.43218634,-1.2040471
592348,1.7220439,-1.5704851,-0.46207935,-0.9326995,1.1999294,-0.7358657,1.7129959,-1.0714245,-0.049943324
543089,-1.568069,0.011768489,1.7999564,1.3166578,0.34042898,1.1109732,-1.8941786,-2.6008277,-0.085195474
608385,0.16098934,-0.7103737,0.7461947,0.9805795,-0.92195886,1.2067479,-1.5650793,-0.43650496,-1.7504492
595453,-0.004585308,-1.1902013,0.6204637,-1.5599488,1.777657,-0.8367491,0.5734579,0.6403078,1.7168173
640447,0.57813925,0.7668544,-0.1252128,0.529319,0.91341585,-0.9633458,0.50939345,-0.69976413,-0.5532976
664023,1.1908227,1.0432022,0.877955,-1.6894435,-0.47672874,0.35535356,0.9295737,0.5420401,0.47998634
605170,0.47028852,1.5028976,1.8474164,-1.1819713,0.26500726,0.33154362,1.0104609,-0.11979454,0.70591027
570240,1.3038158,-0.6389283,0.6833856,-0.10643825,2.8145463,0.05579181,-1.5476918,-0.85246557,0.41407868
572227,1.7749666,0.79764956,-0.13159557,-1.2734768,0.040225957,0.61256766,0.3815877,-1.0671912,0.082729004
592547,-0.705773,-0.12825559,-1.5242838,-0.6148371,-0.7421229,1.4934396,0.12312737,0.6715779,0.53085154
542963,0.8650732,-0.472463,-2.376052,0.30562174,-1.241048,2.1050794,0.8638531,0.1413249,0.41208395
650490,0.4740411,0.8649003,0.38437468,-0.8939228,-1.6877506,-0.50102717,1.5090402,0.69502115,0.5610676
641553,-0.81191725,-0.42307466,1.4711741,-0.27559718,-1.1975749,1.3012849,0.26236123,-0.5300346,-0.40928322
542642,-0.67414296,1.17282,0.88544786,-0.5955599,0.38244346,0.80980414,0.0032607398,-1.1543717,1.6126398
669720,-0.5164685,1.2583112,0.12943394,1.3179033,-0.17977935,0.7295286,1.780578,0.44478554,1.3760192
621002,-1.1698444,-0.3550204,-0.9291503,0.9472205,1.3841745,-0.22933961,-1.5814564,0.21159878,0.20390062
572669,-0.5298614,-0.5075926,-0.868409,-0.8573862,-0.11441941,-1.0507281,-1.6868359,0.14910597,1.1179438
605119,1.4258053,-0.28116015,-0.22487551,-0.16131856,-0.7098887,1.2475834,2.159314,-0.16891094,-0.7120613
645277,0.48801163,-0.20988467,-2.4403439,-0.5996293,-0.15084611,-1.1008197,-2.8531299,-0.7005039,-1.137184
489138,-0.65483004,0.65625244,-0.7339752,-0.03963048,0.827246,-0.9885996,0.22938815,-0.50583625,2.2842827
608331,-0.4765826,-1.3296533,0.56644607,-0.9047199,1.1276177,1.1477549,0.9730201,1.2980877,-0.23592171
545121,-0.44935486,-0.29138735,1.0800201,0.7869379,-0.24005274,-0.71881604,-0.9717818,-1.280907,0.73855114
593528,-0.43514273,2.4785547,0.15661661,-0.20032606,0.03106003,0.014237568,-1.7032171,0.70680827,0.44156942
572233,-1.0501214,0.51228964,0.070933215,2.0051537,0.81767,1.0268669,-0.28701773,0.9699934,0.5522944
570799,-0.9402055,-0.40599915,-0.67858726,1.9853065,0.7044299,-0.8195434,0.5650036,-0.12571922,0.27509764
593525,1.1021259,0.69576883,-1.2385336,-0.1344163,-1.5776781,0.19798122,0.87340087,-1.0643827,-0.24837759
506693,0.698491,-0.7667008,-1.665967,1.2255536,-0.6224346,-0.10109196,-0.4580306,-1.0275388,-0.2059826
606930,-0.91335845,-0.84877557,-0.681523,-1.6697233,-0.24886495,0.5326167,-2.1397815,-0.16711222,-1.2136344
642156,0.41943657,-0.1371565,-0.73733574,1.0276978,-1.1195233,-0.28124812,-0.53770715,-0.018575886,-1.1045475
623451,-0.5458911,-0.842287,0.47122872,-0.7875235,0.25348303,0.43318945,0.29399785,-0.025672333,-0.45978394
642336,-0.28802326,0.59402,1.0315791,0.009799147,-2.1946843,-0.25209868,1.5908191,0.39159346,-1.3131944
570482,-1.2621198,0.1017066,1.4180562,-0.011645452,-0.72017545,0.91453254,0.59140944,-0.016504318,2.7186213
623993,-0.31581262,-0.99826103,-0.9001176,1.1093047,1.0873178,0.65802777,-1.077055,0.08222224,0.256479
642082,1.0250937,0.09859084,-0.021874685,0.09489603,-0.028678864,-1.5117254,0.5547593,0.6578375,-0.8850152
622666,-0.9364582,-0.9657346,1.1921657,1.1419742,0.7647107,1.4962867,-0.75379527,-1.5021312,-1.0690842
628333,0.93890214,-0.9257139,-0.7258086,-0.8813689,0.86266154,-0.48576638,-0.310661,-0.2559813,0.1424944
592426,-0.68494815,-0.43975025,1.7649316,1.6847934,0.51352924,-0.025564436,0.29829484,0.98971784,-0.3675854
608371,-0.57837665,-1.3545206,0.9773214,1.6413484,-1.2192641,-0.7456476,1.369385,0.06296522,-0.45296165
593527,0.70656276,-0.656268,2.0687394,-0.16991019,-1.2638265,-0.04575694,1.1710576,0.075286746,-0.19678295
595956,1.6355442,-1.3052886,-0.56614494,0.34713858,0.62501574,-0.3422976,1.3546311,1.1912496,2.653105
594902,0.1312873,0.15773296,-0.53491485,-1.1878316,-0.9422127,-0.33909562,0.46187067,-0.74987185,0.06064948
656185,0.22031264,-1.0202321,1.2050878,-0.23082975,-0.31613207,0.2800386,0.18190072,-0.89456695,0.62253535
547170,-0.20172112,0.14285977,0.8888386,-2.2833476,-0.65031594,1.1978753,-0.64397347,0.34553722,0.8254984
527049,1.6542499,0.26100844,-1.1110777,-0.051035542,2.8028986,-1.2897245,-1.5839926,-0.05970032,-0.71908766
627894,0.64075816,1.2266977,-0.1683758,0.19477946,0.45565975,0.046093356,-1.7085912,-0.29177085,-0.61405534
600466,-1.4027869,-0.5976421,-1.857962,-0.99855125,-0.36734763,0.7344686,0.70843816,1.9901062,-0.6614384
624407,0.15841849,0.20422009,0.72465086,-0.6095311,0.8883603,0.42651743,-1.1591945,0.45239317,-0.5763486
607219,0.8111107,-0.8267469,-1.2806759,0.74722767,-0.1329463,0.13473786,-0.5248111,0.6552219,-1.2281842
458681,0.93649274,0.304444,-1.0452894,0.1602227,1.4457433,-0.6021069,0.5482698,-0.9158694,-0.56039304
596071,-1.1639965,-0.72216755,-0.6254387,-0.6773879,0.35167804,0.76285535,-1.7452717,-0.038243525,0.75611365
