1-tsne,2-tsne,3-tsne,batter_id,batter
-23.989288,-18.089752,-18.469603,627,592450
2.406406,-12.92675,34.632847,628,543037
-20.505617,13.465708,9.008808,629,502009
-26.3982,16.289883,-11.887973,630,572102
10.981269,-1.0761584,-34.6163,631,506747
0.9696638,9.676298,33.964916,632,660162
14.111041,-11.484518,33.074234,633,456665
-3.0356212,-2.4400685,40.480408,634,489149
24.77547,32.672443,-8.85612,635,503444
27.168325,18.77634,-4.513455,636,455755
37.067127,9.302967,0.41542348,637,150229
20.068106,16.270018,-20.313255,638,527038
11.806048,4.4128847,25.535742,639,607231
0.025755437,-26.20983,-19.231075,640,435180
-5.4561944,0.78092617,4.783213,641,446359
16.438929,20.733263,12.9665575,642,543281
-19.837997,-1.3622625,-4.546022,643,571800
-0.23258093,25.020792,22.265741,644,543308
-30.347937,-3.656142,8.016542,645,543302
-11.09649,-2.4142818,-23.972256,646,572041
31.841562,-3.113344,-12.445749,647,497807
-5.072941,38.4363,-2.306774,648,456715
4.4220343,-22.042728,-3.1218073,649,571553
26.256554,-25.761868,13.631145,650,592647
-4.9597607,23.76646,-29.031658,651,456034
-12.867236,-23.781445,2.5902588,652,462382
-36.37204,4.179315,19.962603,653,608337
3.2999234,29.762794,-26.654371,654,544931
-1.5111437,-14.845449,16.44142,655,461858
-12.273798,-3.644757,14.4191675,656,453329
40.467545,-4.571783,-5.631991,657,554234
-15.055376,3.2515447,-1.5477599,658,519141
26.766289,3.0603018,-9.98593,659,622110
2.397957,-18.470312,-25.711527,660,571740
-7.829986,23.573929,-10.423861,661,592826
13.516739,-31.43311,-9.050776,662,594798
35.838055,19.198555,15.453794,663,542921
20.348701,30.754877,-13.580217,664,502032
-4.158286,-17.35795,-16.215715,665,453646
-23.173382,-1.6005491,-31.660786,666,542194
-7.662912,-38.07463,-14.334183,667,502046
2.8386428,-25.412863,31.580055,668,592811
-21.142353,-23.198284,-22.827509,669,456701
-19.479912,-9.929346,4.975409,670,435522
-12.617372,-5.0106916,3.448651,671,594943
-31.317072,-9.9600115,-3.5908115,672,542454
8.519759,-25.224827,-24.869196,673,611093
1.7237054,-30.627033,3.2443268,674,553883
-19.842424,8.025428,21.744831,675,474865
-35.82882,6.396191,14.812323,676,475479
-17.737356,-30.43374,-6.9088187,677,448605
16.523226,-25.045029,0.21886078,678,446321
4.9166465,-11.985749,-25.7645,679,518875
15.494924,4.8943324,28.764515,680,450172
-4.6418347,17.89628,-32.055412,681,434622
30.98914,-17.150187,9.296758,682,506433
24.059912,30.161087,-10.373334,683,518716
-2.9730368,1.23801,37.535526,684,543521
-15.656369,-29.993534,16.562334,685,572019
-19.086239,-23.547882,21.743132,686,571710
22.344112,21.499596,-9.810112,687,489119
-26.139435,-26.687557,2.136561,688,502706
-15.7544985,-6.4149694,19.890915,689,570649
-12.656812,-6.0710583,14.709215,690,605397
-13.711222,-12.330261,32.70052,691,547007
12.251336,-7.896731,-21.34892,692,434442
-3.7881627,45.657276,1.7623149,693,431148
-9.336833,-26.84265,24.623133,694,450729
33.538525,22.359676,8.771211,695,592433
19.030676,16.068739,25.97579,696,502239
8.331423,30.684793,-1.2010604,697,552662
-18.465042,14.422727,14.910194,698,502100
4.801939,-43.806843,-7.350953,699,519082
-17.37178,22.289652,6.010523,700,570717
-6.21794,34.098846,3.23831,701,605227
23.506166,-21.912283,17.581661,702,430912
-16.512615,-18.03449,5.8255877,703,477003
-28.493475,-4.8391886,-15.139879,704,502285
-0.16501537,-15.539832,41.242664,705,518466
-13.990815,-28.280252,2.5528288,706,519421
-16.320597,-13.792904,-1.7142229,707,501697
-13.628855,-28.291597,9.314444,708,592835
8.82359,6.4619603,-4.775757,709,279571
-19.794144,3.0616653,-34.595608,710,449107
14.433141,-17.486378,12.474187,711,571927
-12.387952,1.5547122,-26.33798,712,543213
2.745097,36.46751,6.4429126,713,434567
-10.980976,22.8823,21.931026,714,605894
-29.483658,20.12893,-12.3204,715,451661
3.3599784,27.132044,-8.281289,716,430661
-8.462172,-0.97276074,25.94602,717,451596
12.930328,-8.647026,-12.329971,718,592332
-28.529865,6.1744485,22.190504,719,121347
15.579955,10.936569,6.943931,720,425532
-26.379995,-24.578339,-11.640155,721,548337
19.34322,5.961496,39.58681,722,607074
-14.594774,20.006401,-1.2843052,723,643354
-22.458895,23.774195,9.024187,724,605164
14.9958935,-5.6241565,33.694443,725,605512
-26.368399,5.908344,-3.0091279,726,433584
32.697144,7.8180146,-2.228215,727,445060
-8.631522,11.211088,37.046703,728,458708
-31.116024,-5.6807833,7.842503,729,456167
-33.582283,-22.621595,5.4178996,730,602922
10.060939,3.8917532,4.853687,731,450308
-7.12638,-11.960484,-6.5049887,732,545333
-28.719618,22.377361,7.3613777,733,430935
11.706377,16.575027,-9.059079,734,621107
-17.612669,23.432383,-22.94608,735,502028
24.47831,-5.7040205,-3.9676015,736,642003
26.28353,-8.057572,1.881733,737,520980
13.851509,-15.462482,35.034443,738,475100
-32.45394,-14.74153,-7.847766,739,594795
-19.871168,9.095016,11.257946,740,593958
35.456818,-13.182016,13.974449,741,444482
19.275286,-11.819007,10.054336,742,453214
9.721233,20.794905,-25.860823,743,518490
15.663924,-26.56154,7.2674723,744,501255
8.939624,-14.751999,17.539766,745,472610
40.493286,-9.550296,-0.48990288,746,621559
-29.88525,17.72785,-1.308749,747,476704
8.907447,-19.303444,28.239035,748,547888
15.799485,35.870625,-8.507052,749,457775
7.3990655,-6.4742503,-25.376005,750,605508
-5.238535,28.256983,14.17783,751,282332
21.881166,-14.530518,17.464664,752,621242
-16.358383,-15.125115,-12.071045,753,433587
5.929892,25.754656,-21.305105,754,434538
27.978264,20.882355,-3.3655956,755,433589
3.1486413,8.44597,-42.65148,756,408241
3.90884,-5.588947,-33.956547,757,607457
26.834,9.958521,-17.925097,758,607067
5.2653923,8.9823,5.370463,759,346874
-23.823326,14.841589,-20.001753,760,596115
37.4188,21.7957,2.1180387,761,455369
11.013481,-3.1423507,-22.593277,762,501992
-1.7877462,-35.156853,-13.792844,763,547874
23.386173,-2.129088,16.69503,764,605400
-10.339695,-30.136808,-21.998554,765,572020
-8.066506,31.723848,-20.384443,766,430603
4.094999,2.275757,4.637513,767,502261
14.26309,-15.3218355,-0.14225248,768,519085
-10.946598,39.815334,-0.843511,769,502205
-15.621629,-3.8464043,13.624495,770,519168
-1.0731233,-6.4324746,12.243121,771,502042
11.601086,19.515192,5.799159,772,472528
-35.636208,-11.01604,12.109752,773,592239
16.127378,4.7245417,-9.45085,774,645848
29.277756,23.304216,4.3323336,775,553869
5.9267073,16.307354,14.026455,776,595307
7.735049,-12.228195,-12.142089,777,519445
30.61095,4.069006,-24.298845,778,519025
32.941,-14.257132,16.594883,779,488681
-38.512962,2.7721243,5.4651976,780,516809
8.645007,12.368033,-2.4855812,781,544928
14.005084,-26.457901,-10.832287,782,605113
-14.496061,-7.1532545,-20.124048,783,543434
9.5188675,16.345934,-13.811957,784,573186
-1.6424932,17.442528,-30.965973,785,542674
8.904772,-31.610838,7.8509517,786,595025
-13.302893,5.2997775,-16.530645,787,572073
29.027107,-17.915047,-4.69177,788,449173
-3.9795208,-5.3847585,-7.39134,789,592717
0.5865716,19.044682,13.752698,790,542882
-4.3035707,-4.068149,30.557346,791,543475
29.168589,-23.677982,1.0725019,792,605483
-8.087716,-33.585484,-10.817503,793,543706
18.748215,12.421757,-9.507161,794,425902
7.660502,-2.2414153,-18.352364,795,592767
-26.386328,-12.301841,21.714598,796,514913
8.067729,-15.008497,-26.948803,797,456124
6.425726,-6.261899,18.211542,798,553878
1.7259159,13.934966,-1.3104649,799,502374
28.803354,6.7045035,-26.550812,800,474521
-24.464304,6.962623,-34.05089,801,543424
7.1416593,20.238317,17.539402,802,527048
-6.247094,-17.508749,-28.46397,803,572204
6.236721,23.45352,-22.563808,804,453172
-1.5127805,21.526913,5.3939896,805,476589
16.69957,-21.49273,19.513517,806,491708
4.401202,14.386878,7.3372335,807,474233
3.243605,-27.2655,-25.372223,808,424144
15.190518,2.5511215,29.522455,809,516910
-15.382586,4.817842,-24.828735,810,547943
-0.124101445,21.16695,0.13813414,811,600869
5.6855445,-21.505493,8.962772,812,501822
-17.677315,-23.24709,-17.091759,813,461416
4.019185,19.585167,-20.717333,814,504379
14.668487,8.369263,7.741635,815,628452
-13.207406,13.730326,9.49083,816,501957
36.152367,-11.109087,-1.4833838,817,518774
16.698227,9.898658,-39.188133,818,643338
-31.173567,-7.648632,-5.0507555,819,407908
-2.0571833,35.28126,8.882856,820,607359
-11.173569,-20.05302,6.9198713,821,518633
17.091305,-16.773327,10.874491,822,572033
-28.163637,-29.499895,-0.084429674,823,543135
-18.790266,3.8267844,5.5668273,824,543391
-34.552944,7.4741607,0.4956576,825,453178
22.739607,-0.49617037,13.184899,826,571602
-36.37929,19.321913,3.4189367,827,432934
13.472838,0.30569515,-8.271364,828,517593
24.676126,-11.223188,19.809704,829,605218
18.863422,0.041152466,27.446196,830,600301
-10.474621,28.678434,-6.0231724,831,457918
-15.166029,-29.942413,-21.80293,832,456071
18.026516,18.287468,-21.37469,833,517414
-41.43973,7.1676984,11.010991,834,425492
8.237146,-29.179663,15.076504,835,608665
-2.3376124,-13.68201,-14.578675,836,666560
13.304531,16.72824,-17.867073,837,446372
31.042648,-11.262198,19.84458,838,543118
-24.512518,0.5740321,20.85478,839,605304
4.2845674,-5.0295825,-14.813267,840,462136
10.7764,14.635875,19.292711,841,591693
10.869886,-13.34693,1.2839919,842,608717
17.413425,-12.037795,6.5593214,843,596043
19.231335,9.714734,15.289671,844,623166
20.07607,6.5131984,1.1886503,845,534606
-4.977954,-1.74165,-16.846073,846,502182
-38.788136,6.36469,14.625492,847,519344
14.125432,-7.081231,23.049088,848,517448
18.969534,19.118023,-13.144977,849,457926
-16.911077,-2.410784,-33.77637,850,477195
11.52325,41.173885,2.7471862,851,607259
-15.822142,19.605808,-6.6039104,852,444468
24.674166,8.193496,-21.93084,853,502211
-23.644444,22.018177,1.099442,854,542992
-29.194283,18.530487,3.8569376,855,571871
38.983097,9.917058,-0.9977885,856,628329
9.528995,1.0711727,24.482084,857,571681
9.542713,29.747234,-2.4667253,858,571963
4.793765,17.241577,-27.37698,859,592710
20.548943,-21.512688,-11.758113,860,623395
-10.609767,1.3399386,-30.25318,861,642229
21.881779,1.5240593,-1.9301033,862,453895
13.482625,-4.7549133,-23.220268,863,502676
7.830732,2.9955034,-23.646288,864,519263
-18.232605,-1.6881697,8.627864,865,543243
2.2228658,-5.332769,-32.21034,866,457706
18.345598,3.8782818,15.339295,867,476633
-12.763576,-16.817797,33.911785,868,276519
-0.6365209,-26.302309,-16.452236,869,543606
-30.126732,-15.161422,-22.693596,870,430580
-19.657389,9.644587,-1.6847646,871,534910
13.185158,-14.720865,5.0233927,872,640455
-13.775944,-17.352907,-3.1824324,873,519144
-4.36742,-8.328581,33.808636,874,518625
5.8762627,9.4868555,-31.214779,875,519301
-2.8819265,4.9342957,35.76936,876,621209
-16.459211,30.99318,-0.101492494,877,502327
-4.611103,-0.26390046,30.37449,878,543272
-12.396243,24.029392,25.19142,879,596119
15.340926,6.163217,-1.72652,880,468504
-22.403517,-0.95569193,32.642014,881,543742
23.286455,21.496344,-24.905338,882,546276
-20.578892,8.573547,13.289754,883,543746
-3.5339344,8.4098425,-2.3902576,884,408307
37.260895,-2.060968,-13.765034,885,408299
16.915667,-17.976465,-5.02302,886,518953
34.58394,-4.6436234,20.382296,887,425657
-7.3014555,-38.751835,-0.6442586,888,458006
-3.7540698,17.507956,23.79165,889,456068
-9.728724,0.38499135,-31.870771,890,407781
11.542861,-1.0230545,-2.3571708,891,444857
24.947538,19.443256,-9.145739,892,621121
-3.6157181,37.140278,14.522049,893,457574
-18.826897,13.177985,-25.257114,894,622072
-18.32238,22.383999,-14.302504,895,500779
24.366686,6.98703,-0.047815975,896,554429
-7.617431,26.363647,2.47633,897,518715
1.560914,22.687845,-5.2785087,898,431151
-25.994299,-19.864624,6.826121,899,458582
-3.275947,17.777363,13.376733,900,595023
-1.3406745,-1.8173852,-33.060673,901,523989
16.086798,4.157265,-13.249309,902,519058
3.8796082,8.895483,0.08645542,903,518883
-13.004289,21.125584,21.234636,904,621199
-6.143109,-0.22091901,13.861434,905,518991
1.6208723,-15.162072,-35.380608,906,570714
7.9714303,17.458014,24.235296,907,517369
-36.84781,-14.330081,-13.415442,908,502522
-26.130936,16.037895,-5.380968,909,605182
15.952146,15.091875,-24.956743,910,501381
-11.665641,-16.10337,-24.214436,911,501625
7.139019,13.549223,-6.066096,912,533167
-4.2073865,-18.750795,14.127211,913,425626
0.009793809,32.393185,-14.153827,914,544925
-18.37735,-4.5676613,15.654434,915,572309
-14.737745,-2.661655,-4.8861294,916,425856
-1.7239236,-40.224804,-7.4770465,917,285079
-19.864414,-19.393536,-9.204654,918,501888
3.196381,10.627142,1.612012,919,543238
-7.335031,-3.6894605,40.568943,920,605242
35.231426,12.670676,-3.8424044,921,434671
-17.738377,-17.597652,17.748308,922,488726
9.803589,-31.780296,2.958925,923,592192
-2.2473648,-13.704113,-37.20843,924,449168
-8.528575,26.500074,0.85342073,925,457789
-12.261667,0.6163376,3.250834,926,548357
-10.124599,-23.398026,-2.1254904,927,571882
3.4809074,23.357637,22.589,928,607374
12.8274355,-20.543598,-10.228322,929,476570
6.5464582,-12.121572,-3.6862156,930,643297
26.101282,-13.287414,12.336034,931,458678
-2.3410277,-7.227832,-11.541831,932,543456
13.15277,-35.988,2.4257665,933,519023
12.318872,20.400612,15.540176,934,502226
-6.6476583,-38.593525,-11.233887,935,543859
-15.662682,-0.031142198,3.33383,936,594951
6.774572,-13.747319,16.89293,937,472551
10.099164,-12.751477,16.071774,938,608648
2.997334,-6.821848,-19.020714,939,502457
7.6295056,-6.9984326,-5.6727223,940,450203
-35.148586,-1.5499125,-1.5640128,941,461833
7.714168,2.6094112,-9.322912,942,571561
22.850296,4.16546,-7.9770546,943,453265
-20.425657,-6.4273014,-10.642934,944,621281
-11.800823,-15.5171,17.64269,945,499624
13.747187,2.5759408,-16.1795,946,543548
34.430267,19.989061,3.2671628,947,429780
-5.3873353,22.462616,-25.492579,948,518577
21.467104,-1.1204201,0.58566463,949,605486
-4.804351,-17.497513,-2.2430634,950,501986
-16.456755,-10.180551,10.822713,951,572362
2.2704494,-26.020239,-33.96644,952,501936
29.520323,3.8153744,9.447009,953,543532
-8.330369,13.845173,-18.34981,954,572888
-8.244087,14.562358,34.656147,955,434604
-8.140243,-1.5116475,-12.681762,956,493343
-9.186811,-15.715866,38.8948,957,572096
28.747469,0.537298,25.301208,958,572971
-2.4228225,4.0567517,-26.789757,959,467055
2.4513738,5.542871,-20.239445,960,592274
23.103024,-0.24384508,-9.276235,961,457768
-11.32376,19.315264,25.180624,962,518911
13.547422,2.083239,5.776618,963,467008
-29.897884,-27.587538,-2.130679,964,656941
-2.333106,-0.13058855,33.656517,965,475115
-23.818735,-5.863215,19.42371,966,622017
-11.122622,-16.511227,32.532192,967,502117
-4.155255,-2.0807707,-38.49808,968,660168
8.566612,-19.848974,18.681772,969,664058
-22.810175,8.074087,14.100417,970,643364
8.196286,0.38166243,13.560099,971,595887
-3.0577648,23.06064,-6.5184555,972,621493
-27.816813,-26.81249,-2.6685574,973,607430
-0.61852396,32.833225,2.8154075,974,595885
-19.713724,32.982216,0.26257977,975,642180
-1.2940291,-3.2553856,-1.8021815,976,620446
20.071772,-12.58184,-31.109291,977,640449
-20.329306,-23.146132,2.786384,978,609280
-14.867069,-19.702545,-20.361916,979,605357
22.592007,21.401548,23.360558,980,595238
38.60499,-1.8734246,16.189323,981,545337
-6.8609924,-19.525242,37.19453,982,642707
-16.604317,-21.939943,7.082166,983,624507
-5.961093,-2.038511,22.620201,984,502570
20.68667,-1.4486477,30.04848,985,645302
41.222275,-14.748139,8.77885,986,506703
12.924522,11.657374,-1.8736576,987,607471
35.940247,8.711207,-15.880073,988,656669
1.6091005,-22.370611,-4.8885036,989,591741
-7.88458,-12.786133,-0.31263292,990,605795
-37.129936,3.093047,-9.952137,991,641432
-16.735964,5.553467,12.433629,992,656305
-6.377972,-0.9398261,-3.221503,993,543362
-22.843016,28.283401,-13.738581,994,592685
8.14452,18.455196,1.3269024,995,620439
-18.130615,1.0296688,-17.53763,996,642708
-20.005064,0.3698763,2.1437867,997,608384
-0.13083689,-0.72411054,30.566597,998,656555
-0.014462565,-0.7024697,28.266645,999,641487
-3.619502,-6.935181,26.489819,1000,621512
5.9529305,-23.386045,-27.86577,1001,642086
-18.608253,-20.316198,16.044102,1002,595284
-11.884277,-0.23607765,-3.0580924,1003,595943
18.464277,-32.385723,9.098182,1004,607369
-21.363625,6.169355,-34.823826,1005,601713
-36.969296,-4.1986814,-11.28997,1006,623167
29.185284,-12.955773,13.812386,1007,664056
15.3572445,-15.203104,29.646675,1008,572228
14.807084,-6.113687,0.15935564,1009,450641
41.663754,0.28585634,5.8068438,1010,622270
-6.435291,16.817373,-0.014251327,1011,591971
15.892504,-11.8464155,30.204578,1012,657557
14.488626,-25.528214,8.459571,1013,642423
32.631916,20.345701,21.449617,1014,621433
17.159441,-5.3251457,24.138597,1015,519346
21.786095,-24.7778,-1.8771025,1016,519299
-9.962599,-4.8303604,-31.273714,1017,658792
8.71187,6.3027306,31.998217,1018,656427
-4.984012,46.388836,3.9973032,1019,641857
-4.5708084,-8.540052,27.925367,1020,643565
-3.802639,1.5645388,-28.200686,1021,657077
3.16004,47.087055,-2.242593,1022,641355
15.391895,7.682585,28.630705,1023,641796
-30.899477,7.4164896,21.71862,1024,571657
-18.766972,-19.539291,-6.349289,1025,607752
-13.126289,-7.095986,-8.909779,1026,605233
-8.7898035,-32.43278,-20.730415,1027,646240
27.385769,12.822553,-9.436302,1028,605204
-28.989782,14.761655,10.855187,1029,519068
6.5568314,25.181547,23.797682,1030,641598
15.62832,-23.212757,5.3950763,1031,643335
-5.227903,-6.863377,-15.120521,1032,592348
-18.881176,15.108945,-21.666496,1033,543089
18.614473,-18.605225,5.855813,1034,608385
20.555605,-9.968636,1.6088843,1035,595453
-21.148483,6.143067,19.717382,1036,640447
-10.858411,-9.435947,23.830957,1037,664023
4.312464,-3.704087,35.859978,1038,605170
-19.902426,34.038662,3.0446343,1039,570240
-13.341889,-23.768148,-22.724146,1040,572227
13.86533,31.223427,7.570567,1041,592547
-8.368708,-7.926007,18.06008,1042,542963
-8.701621,39.27857,-0.8681332,1043,650490
0.39414644,-13.479122,-24.169043,1044,641553
-17.614683,-1.179023,23.254711,1045,542642
-9.478103,-2.2239652,-25.434975,1046,669720
-9.794684,-18.7968,22.188429,1047,621002
0.54337686,-45.005764,3.5975616,1048,572669
19.80771,12.427319,-4.373794,1049,605119
13.283286,-35.57407,-0.28028032,1050,645277
-17.364792,2.0783465,4.083497,1051,489138
15.966768,6.8241143,-36.091545,1052,608331
41.065945,5.2012706,-8.20287,1053,545121
-35.03726,4.33022,15.931682,1054,593528
-25.523457,-11.001634,-21.635336,1055,572233
5.9971128,19.734066,-26.276972,1056,570799
-24.42251,-16.914967,23.13793,1057,593525
28.6194,7.286327,-20.49132,1058,506693
32.81185,15.265095,5.2057843,1059,606930
-31.308388,-3.116575,12.533848,1060,642156
0.19535552,36.366898,10.553438,1061,623451
21.867712,-4.7474184,-9.8577585,1062,642336
-5.8030353,4.3774805,-3.6600924,1063,570482
13.457556,-29.147692,-2.3708282,1064,623993
31.761414,15.429224,-8.175247,1065,642082
35.463577,-3.596566,13.537525,1066,622666
-0.926962,21.592169,-12.396855,1067,628333
41.806152,-2.5948124,-6.1454268,1068,592426
-32.71108,30.053362,2.6705608,1069,608371
-0.7479541,27.61188,16.709291,1070,593527
5.4162993,-11.291138,-12.912783,1071,595956
-24.899248,-0.63940364,26.884415,1072,594902
-9.88881,-28.145235,1.9498944,1073,656185
-27.7951,-8.124665,8.249177,1074,547170
-26.420662,-3.7279525,-15.082906,1075,527049
-21.36535,-4.560726,6.4446774,1076,627894
-18.938728,-32.78839,9.1307335,1077,600466
-2.8675926,9.435336,0.3185211,1078,624407
5.6383615,-6.4574986,-18.10881,1079,607219
0.13433577,28.591673,5.4375906,1080,458681
3.1065266,3.9498758,24.42143,1081,596071
-17.64037,2.9050753,-37.046715,1082,643410
18.258654,-2.3768756,3.6818144,1083,474699
-9.736762,-20.617794,3.7570262,1084,591994
23.747929,12.392554,25.737402,1085,656794
0.79996157,-23.528511,7.055875,1086,622441
-16.518942,26.08685,-10.269863,1087,620443
-7.0377603,39.62534,-4.005649,1088,607297
25.825262,12.539911,-21.014856,1089,659275
-14.51461,-25.562014,-2.323183,1090,623352
-24.76654,-16.909468,16.181059,1091,664057
24.177418,-9.096734,4.338479,1092,592836
0.6863198,2.2576578,14.745755,1093,573088
12.019133,27.367105,-17.792057,1094,547749
8.95202,-5.532831,23.844687,1095,605540
-23.889732,0.7128321,-9.861375,1096,606959
13.994165,23.37372,28.507095,1097,571679
-16.62867,17.131895,-3.6813126,1098,596103
16.880177,-28.965706,-19.12872,1099,607536
20.289776,19.659876,9.01043,1100,621471
26.458063,-7.6024055,-27.221418,1101,502026
-23.311625,-2.3500636,-29.430925,1102,627500
-8.131786,32.860935,13.4028425,1103,457915
7.290106,-32.02138,10.690183,1104,607237
-9.776201,1.5341936,24.259504,1105,594992
2.3276794,-36.332115,-4.6865816,1106,641816
4.7073145,41.77326,-3.2936087,1107,605548
-9.207829,11.13448,29.422552,1108,544727
-31.503239,10.805125,-10.4657,1109,622491
11.9942875,22.147219,-30.660915,1110,502212
25.526117,17.308578,16.49806,1111,622766
-21.74292,-21.38426,3.1091628,1112,622608
-14.547696,-33.788975,-19.324253,1113,519037
-19.801678,31.902603,9.463005,1114,592279
1.912097,17.866407,37.082024,1115,506997
23.20387,29.898266,-3.7343225,1116,489334
-7.3850336,-15.177761,-16.21216,1117,605441
-3.0477278,43.345165,0.8571767,1118,543038
1.8196766,-22.020588,-29.11422,1119,607200
-13.04144,-15.001927,-22.378004,1120,541640
-31.686722,2.1676831,-6.888213,1121,592879
-17.136631,-0.17384705,30.614721,1122,594835
-7.4613695,-3.6257486,38.165295,1123,502051
-13.013326,-23.922798,-1.1621107,1124,452027
-1.9497089,-41.219326,-12.365634,1125,594840
-2.5563507,6.352752,-33.626453,1126,592741
24.290709,10.187397,23.40449,1127,622663
8.45806,19.037357,-1.8565857,1128,607473
-39.26683,0.69874984,3.9734943,1129,643265
27.520958,4.5172095,3.3346336,1130,572000
-23.930151,-3.8824127,18.649174,1131,572140
-0.4589966,26.69743,-24.654264,1132,502748
-3.3213224,-13.690158,32.766304,1133,607455
-3.3417933,-5.353537,40.96505,1134,518748
11.994062,10.178455,31.202297,1135,608650
-27.661402,-1.2853758,28.842657,1136,595144
-11.886847,-28.133938,-22.422855,1137,451192
9.782486,13.837902,2.225273,1138,518397
23.986078,-21.04311,-6.383118,1139,571510
-4.190511,-0.08084242,46.098564,1140,622497
10.085306,27.474884,4.8432984,1141,446399
-10.591555,3.7856994,9.440655,1142,570810
-8.749082,16.332277,-12.756893,1143,621446
-23.808138,-11.927917,-18.649715,1144,434672
14.825925,-10.673391,-2.8552892,1145,543432
2.4669595,28.350456,18.9606,1146,605254
-8.082435,16.25242,-30.705627,1147,595373
27.778421,-4.0611176,-22.060528,1148,666561
-29.876623,-13.245003,15.61407,1149,519008
-37.72599,-10.278076,15.632314,1150,571948
2.5673728,-6.283782,-1.7000705,1151,518468
-11.362343,28.894342,4.239486,1152,622217
27.989092,19.333353,-27.68099,1153,571666
-27.578875,-16.881405,-19.34156,1154,643414
-5.9254556,15.053001,-7.303891,1155,624586
12.06709,-5.8214355,-7.219859,1156,451089
11.248153,20.940836,25.535683,1157,614173
-1.5189421,-30.659351,-8.646476,1158,554430
4.4384127,-2.3650615,-15.391396,1159,621295
16.268784,-12.949464,-9.255706,1160,621112
-16.656382,16.704527,-17.140871,1161,605154
9.869199,-3.2834463,22.531326,1162,534812
4.45871,-14.898353,-10.702085,1163,595375
-4.1665125,19.870062,-19.184464,1164,471911
20.89343,15.401514,5.6008744,1165,518902
2.6299527,15.596756,34.975056,1166,595426
0.2929216,-23.990452,34.792606,1167,571670
15.219431,6.9413214,-19.440857,1168,488846
-4.7501316,29.252758,-8.908109,1169,606965
-1.4831684,2.4788876,-0.52434915,1170,593969
14.47122,-6.3294845,17.242723,1171,642231
-35.6453,-3.5783145,-13.039245,1172,592614
0.18835616,12.709064,-20.21888,1173,545363
-24.665758,-25.052095,-8.388389,1174,554374
16.245304,-16.158344,-9.67404,1175,657145
31.841042,-3.0519822,19.725023,1176,502179
-6.962834,-14.936759,-9.456908,1177,502004
6.8066077,-31.45981,8.940041,1178,502171
4.5428195,1.0488114,13.49608,1179,445926
-3.009985,23.73019,5.1527166,1180,592169
26.769512,-4.682523,-27.077497,1181,596105
19.2927,7.6253963,-8.89448,1182,477569
16.491209,9.916313,-34.37815,1183,445276
20.657196,-16.31533,5.794475,1184,502151
25.856466,6.742274,-20.20322,1185,622210
-4.5056977,0.28829744,25.069382,1186,543652
8.4955635,-3.4373107,-0.7551676,1187,572241
-5.311871,2.7665675,5.973197,1188,642094
-37.137714,3.1388266,13.127637,1189,276520
-3.144473,-4.5251994,-25.20886,1190,584171
-7.123658,-34.512833,-19.768652,1191,598271
15.6925,-30.069042,-12.396478,1192,605194
1.7778941,37.20867,-8.960819,1193,450306
0.49445096,43.733932,0.7773118,1194,519166
5.138179,-20.575348,19.599722,1195,543867
20.341112,11.85817,-26.569227,1196,596001
-6.0570784,27.899246,-2.6106873,1197,452666
-8.764878,-15.997099,-17.58584,1198,518693
-28.274275,-12.346645,7.2653646,1199,620982
-13.846944,-1.6237124,-7.3875375,1200,547912
-4.4104447,11.422911,-23.000877,1201,624414
-20.657255,22.301434,-23.199179,1202,596271
-2.996724,43.296383,-2.2431872,1203,664641
13.592054,-12.194298,-0.8526807,1204,543208
22.003756,-1.1263093,2.4006946,1205,600526
-1.5307391,-20.626375,1.9431653,1206,500724
18.035896,36.967457,-3.43795,1207,623149
-16.11895,2.5375378,-36.366524,1208,543611
-12.803393,28.867195,6.806091,1209,546990
9.253563,-0.8089091,-37.22239,1210,607352
5.9333296,-14.734971,-32.8008,1211,641941
-16.861116,8.702833,12.537085,1212,453192
8.277775,15.558991,4.177007,1213,592229
-0.49523395,2.272379,10.154576,1214,501593
22.471848,31.194414,-11.50919,1215,543542
-8.647087,-7.238282,32.33848,1216,572193
-17.20033,14.459564,-5.7167096,1217,448609
-18.083397,1.9483265,-28.150625,1218,593140
22.127308,3.4047062,-3.640173,1219,592120
3.3641818,23.386148,9.539842,1220,458676
-13.110502,-20.52103,-13.08041,1221,543459
-3.8545806,-17.982544,-27.599049,1222,452718
-16.562635,-32.804462,12.109565,1223,466948
21.203514,15.0615,25.706797,1224,462515
13.84049,36.470562,-9.370993,1225,573244
-28.460686,-16.44146,15.4908695,1226,656756
1.4899684,-7.1900516,-40.146095,1227,543309
4.8762097,3.4150074,8.095465,1228,594576
-18.661768,30.652199,-22.265623,1229,657524
9.807855,3.3977933,15.54676,1230,543219
0.8020306,13.298628,35.609543,1231,592127
5.780949,13.94438,4.826027,1232,455374
34.92906,-16.3733,-7.5099454,1233,502029
5.311732,32.51511,-3.3191502,1234,573064
-7.6794996,-17.234116,-5.1911077,1235,519322
6.1520624,31.491962,-27.503489,1236,545346
-38.478794,-11.765852,17.461817,1237,430599
-30.76425,-10.116647,-1.2643394,1238,544836
-6.5905914,1.5891097,-17.101599,1239,621111
-31.527054,24.31793,-6.21769,1240,665742
8.283405,-18.587894,-14.256142,1241,641505
2.6288264,21.225733,22.140417,1242,542932
-10.095946,9.237722,14.687209,1243,664040
29.541952,13.07157,15.097381,1244,623205
