1-tsne,2-tsne,3-tsne,pitcher_id,pitcher
22.237122,5.3689713,-8.879531,628,516910
-5.354767,25.70342,24.726128,629,547943
-28.197954,19.615168,1.4006983,630,592419
-5.447401,-42.649784,-3.6494675,631,592346
-8.840702,-33.163914,6.9516416,632,407908
1.7767035,0.2095378,35.01698,633,607706
2.421442,-18.914764,12.28067,634,518774
-9.125519,-12.896074,21.173222,635,605177
-18.125055,8.862238,-15.87675,636,451775
7.193087,-2.2822313,-25.263859,637,452733
-28.22757,3.62531,-23.882772,638,501955
-5.309181,-29.37202,-12.954866,639,471083
13.531697,16.362724,19.924288,640,592407
15.978943,20.043287,2.178843,641,592426
0.09719033,27.536644,-5.1827974,642,534606
-9.10313,14.774455,-26.421656,643,571969
12.706517,-5.023194,9.557444,644,543391
-19.251781,-30.179346,-1.0085795,645,600301
1.7117525,-22.221449,-34.966652,646,446381
-5.083686,14.17704,-12.494434,647,572365
-17.08411,3.7197688,-8.500298,648,608717
20.81167,-12.262115,7.4464116,649,545357
25.80958,13.642294,-10.695236,650,457456
-20.823107,-21.669426,-19.782627,651,456071
-17.841654,8.773228,9.700179,652,543331
28.135908,-16.895931,-0.0032835717,653,605304
-29.831665,-0.040376827,1.1259209,654,444436
-1.491249,33.02931,-10.879592,655,468396
-21.843937,-33.467674,-9.715601,656,615868
-22.57922,-8.659716,-23.564817,657,571035
10.630064,-1.413784,39.533833,658,425856
-12.833146,-24.72693,21.765825,659,460077
19.073534,13.943608,2.4000819,660,572208
-11.888156,5.772382,-4.7337484,661,474668
-7.332195,9.340013,-13.981269,662,543456
12.359486,0.05317295,22.96957,663,519344
-28.793608,8.61407,-14.247859,664,612434
14.967645,-5.218862,5.5792556,665,456124
3.4532285,-14.940704,35.33592,666,504083
-1.3208686,18.376999,11.7364,667,517448
-2.0208404,-1.1843013,-8.899952,668,608167
15.407807,15.320382,-21.314375,669,474029
23.741339,-14.113306,-27.262253,670,643325
27.00792,0.49195296,-0.6777564,671,592716
-14.126422,-0.88955194,12.514188,672,502211
-13.128431,37.782967,-10.080046,673,461865
18.599894,-19.125725,12.858165,674,458537
-13.17665,11.36984,13.250366,675,500765
24.641527,0.625229,14.867423,676,456379
-11.50334,20.38699,-9.080106,677,571963
-20.449278,17.837345,-1.7334415,678,489002
-12.109613,12.843634,-14.772945,679,539438
-5.5861664,26.484806,-1.9622841,680,542194
4.810097,-13.713184,-23.806374,681,641501
2.402226,-6.4620056,20.983326,682,453307
6.268692,-23.261179,16.8935,683,461833
7.9247537,-3.8385026,-28.114437,684,543776
13.288227,-1.1337672,-9.646324,685,657670
0.57991403,-19.52404,22.31911,686,621209
-24.705173,-20.308212,-5.4366355,687,457915
-11.847906,6.377182,-25.491304,688,595235
2.2799358,-31.870222,-10.357364,689,502285
26.099274,-9.587982,-3.62308,690,506560
-43.630623,-11.187514,-8.343254,691,570714
0.028908452,-32.497963,20.907368,692,571584
-12.231446,-0.8138454,-10.067512,693,425626
-1.7883904,-22.650187,-5.9262977,694,457768
-30.149048,14.153099,17.47225,695,572403
-9.116876,24.935455,-22.04726,696,447755
23.978094,-13.978593,-16.12404,697,425835
11.07238,-4.272909,-12.803682,698,514913
29.705383,-32.094494,6.942823,699,594027
-5.8362474,23.244576,-24.687658,700,542884
5.84746,3.1688523,13.210601,701,643550
26.899149,15.82172,15.665472,702,502457
-2.1337204,-8.028266,1.2296431,703,572309
12.220551,-5.5310454,29.041862,704,515052
-6.5253663,2.1038885,-32.734623,705,605476
14.957227,10.648508,14.525206,706,453222
2.9515066,21.280327,-9.149875,707,444520
0.4461915,-1.8318092,-25.96251,708,450665
-17.18434,-33.17881,-16.314228,709,457779
-3.8461905,2.9410486,39.717434,710,572033
22.333029,2.0678346,2.0310304,711,476570
-17.77354,-11.670177,-0.35789782,712,543242
-13.271144,5.718687,-22.918234,713,572070
-5.019799,-37.361916,-17.314789,714,502593
-21.822575,18.656315,6.2087436,715,458678
5.393582,16.840498,14.631741,716,648737
7.1112747,12.209452,-22.296307,717,605135
8.820464,11.593483,-7.554184,718,518693
30.331133,0.5658142,-27.40105,719,543900
7.4326563,-11.56447,-27.082842,720,433579
20.21947,34.591846,-1.67145,721,621281
-6.946117,-21.788687,-11.129429,722,450203
3.241539,8.328154,7.529206,723,554340
2.4650214,0.9752152,37.939198,724,543532
-6.290331,-17.810427,-19.180119,725,572038
3.763497,32.945736,16.684738,726,460701
7.350763,-14.73544,26.19662,727,429780
-1.1001391,-11.6036825,8.580597,728,543261
7.08946,-2.84721,14.832869,729,571735
14.140642,-9.477716,-4.465057,730,518790
-10.136742,-14.6849165,-23.955605,731,572362
-20.735031,-12.281996,5.057204,732,501936
-18.699547,25.419163,2.1916342,733,621397
-17.186293,29.527534,13.852273,734,434137
-40.158592,2.5512288,-2.93994,735,595465
20.084312,3.1698596,-16.110533,736,450282
-22.240767,-12.141045,-19.596722,737,504186
-23.145788,5.3472457,26.215706,738,475138
-2.5528874,-11.388912,16.303823,739,571760
5.9206076,15.805953,3.0057833,740,516414
-6.3657866,-2.8824282,-24.448881,741,475115
-9.961888,6.336791,32.632915,742,608698
12.964769,11.626084,12.759854,743,542225
23.036095,-16.497309,-17.431921,744,542326
32.45724,-10.6166315,2.2377098,745,592677
-44.8597,-6.3580427,9.851241,746,531565
37.491474,-0.2882669,2.1057475,747,476595
-10.81807,-10.2560005,30.570892,748,593334
-23.530258,-13.7294235,9.852645,749,608601
21.253256,-21.843025,18.634928,750,656756
37.5583,7.526968,-4.171825,751,596271
-23.22178,3.6763961,11.180285,752,664208
-35.47614,-9.07342,1.5489415,753,657681
-36.12578,2.7861047,-1.0437883,754,502130
26.647913,-7.422269,-18.710602,755,596720
22.836426,5.845403,29.486101,756,613534
20.937496,-22.387335,11.699671,757,650828
-4.9744167,-5.6406083,-27.570724,758,605333
1.1109914,-11.775634,0.92048603,759,605795
12.732513,9.875826,-18.290844,760,643320
31.818096,3.6783895,13.327161,761,605441
3.1108303,0.7275294,-7.613477,762,621094
23.58358,4.348501,4.4713044,763,571948
-16.21598,-12.681438,-7.6115184,764,644364
-32.325783,16.844929,16.02081,765,641850
-10.59026,-21.246952,-26.625002,766,601713
4.8339424,24.638655,-12.492943,767,623167
1.4314585,14.323857,-15.966472,768,592865
0.066787444,23.640688,-15.453228,769,645261
2.0736732,31.555784,9.4035635,770,658792
-22.108252,5.837619,8.326561,771,605154
-6.6102576,34.53132,13.280305,772,656427
-6.269432,24.04235,13.962934,773,621111
11.445722,37.97512,5.7924633,774,622608
5.3407583,-3.3992174,4.316268,775,487675
-32.84946,-10.744418,-5.2728505,776,607536
16.980627,7.453715,-35.950863,777,642564
16.986784,2.8201716,-4.6338625,778,594056
22.324993,-14.998845,22.1871,779,519443
-21.838966,18.737885,-26.964525,780,584171
-11.547264,-1.4697641,12.415798,781,622382
-5.432998,30.00953,-15.104741,782,641729
-2.8957634,-31.189045,-20.76082,783,596027
7.260103,-19.177805,31.819727,784,594992
-18.870275,-34.35875,-17.374014,785,608652
3.9934762,14.938557,23.476114,786,592547
-2.6207554,-7.3221817,-27.001696,787,605240
31.941109,11.578314,-0.093499556,788,458690
12.109685,-22.262716,2.0572937,789,621345
-15.165207,-26.988892,-13.5977545,790,608331
-8.86204,-23.096577,-13.101696,791,607215
19.311604,3.660934,5.043909,792,543208
-11.424972,-22.814531,-13.5076885,793,607455
7.011992,13.204044,26.07163,794,641835
37.22054,0.0002475402,-21.629951,795,570702
-23.256386,10.069855,29.668818,796,641941
9.076748,11.895784,-12.528967,797,641871
22.623343,8.190977,36.056496,798,489334
-6.202656,-4.8405166,26.732092,799,606625
11.398143,3.3735657,-9.647185,800,502179
-8.052473,-34.12023,-17.668097,801,572728
-9.082344,19.48835,-16.968824,802,600965
-0.43369603,-8.2115345,-10.596198,803,594580
13.266273,-18.073053,-16.085022,804,501563
15.050296,22.525368,3.6160896,805,605254
3.2332406,-0.10497388,7.954305,806,642008
-29.90439,-4.4715533,15.212868,807,623149
-35.40772,-2.891769,-9.260944,808,607473
-14.734014,-8.235537,-34.849915,809,506693
-19.557219,15.078555,20.125172,810,623352
-28.077229,-9.583986,-0.7862535,811,595411
14.643969,-9.2323475,-6.8349485,812,518813
9.621392,-19.737495,13.126802,813,595928
-19.71198,16.319517,-8.392776,814,518445
-22.919638,21.742096,13.77842,815,642083
-24.781727,10.869979,0.62189883,816,622492
-26.528408,-15.161442,-9.336758,817,554374
-5.572746,18.749979,0.08818491,818,592879
-4.016029,-14.349763,-23.798323,819,623451
35.83162,11.07666,2.7806954,820,500872
-5.2532187,-3.0097344,3.4602675,821,607481
28.668571,23.954264,-16.846962,822,622217
1.7097888,10.500049,30.238026,823,608371
4.872316,-12.426257,6.6966543,824,501985
19.813274,8.187309,-23.05585,825,596001
-11.0376,30.25469,12.222935,826,622161
9.835551,5.237195,-3.3380337,827,594835
1.8773212,-35.09576,-10.115702,828,543508
-25.20044,18.42204,-5.230376,829,605195
-7.3836327,-20.08422,23.538597,830,622766
-2.1802793,-40.113518,-8.61508,831,594902
-10.945151,-4.3539953,-15.321636,832,572998
14.006131,-39.398937,1.2789576,833,622505
-8.832745,-25.701279,18.37259,834,657610
7.575319,36.04176,-11.248464,835,607237
-8.647814,-10.336972,-35.395058,836,571787
-28.068007,13.984052,-2.7575002,837,642231
-0.7389732,-28.480286,-4.9393663,838,552640
-22.90878,18.024952,-0.664246,839,592773
5.3667684,-13.630362,3.7896874,840,606424
-18.027578,-2.8468566,7.811218,841,627894
-1.0209392,-4.929383,32.90278,842,606149
3.6017113,-8.318694,-20.70169,843,621237
-16.515915,-5.646485,-34.85781,844,629496
-7.0045433,-22.329777,25.076878,845,607188
-21.436312,-10.419558,-8.839324,846,543867
22.606586,1.0566161,-31.206085,847,641427
-41.94069,-1.0854083,-8.195203,848,592229
-0.71524787,4.905235,-16.443256,849,545348
18.097746,13.199843,-32.83879,850,607219
-27.85185,2.639125,19.293333,851,627500
-5.3883734,36.876232,8.578896,852,458681
-4.506425,-8.27029,6.540837,853,571521
6.728563,-4.2806,-35.91609,854,608716
-30.416105,-1.4677701,-2.2653077,855,596071
10.061558,-29.664553,-1.4824697,856,643410
3.709621,-4.754964,9.960905,857,635903
-2.8768833,9.904499,-33.394035,858,502212
19.147163,26.72144,-5.639682,859,623913
-29.741076,14.053571,1.5832462,860,605540
-0.061282903,7.8170457,-34.211407,861,656794
-17.124222,24.08484,-3.5054276,862,643493
-7.8477902,11.591864,-13.524985,863,596816
-25.548994,0.8978181,-20.060656,864,659275
-6.819197,-2.9655328,20.042883,865,643617
-8.666334,5.046698,-12.338713,866,642073
1.843369,11.031276,8.702182,867,656945
-2.161985,-7.0598497,11.034969,868,592499
24.213394,14.125283,0.019907597,869,621058
9.132788,-34.420906,2.2854722,870,607951
-12.279594,18.114489,27.532173,871,594867
13.106855,-16.50898,2.405329,872,620982
20.55742,9.269237,-21.627357,873,591701
-1.4049864,17.810228,17.104557,874,606959
-5.8140664,-13.000678,26.685146,875,573127
2.3534749,-19.413528,25.081009,876,594815
-34.22957,-5.865838,-16.122675,877,593144
0.9527821,-3.8337984,16.281609,878,641438
6.505506,29.15866,6.7559037,879,641816
18.733324,7.573733,11.621453,880,592761
6.363078,-10.686937,0.83410656,881,521655
10.990955,-22.175303,7.948965,882,644428
12.983069,-6.564084,-12.923793,883,605204
17.326117,20.853956,-22.93219,884,605169
16.015545,-12.0128,-5.357663,885,542963
14.92106,10.397648,-35.22628,886,622491
0.28093982,41.162018,1.5855237,887,600921
-5.7197695,-26.1612,-15.381796,888,592279
22.88451,-23.339272,-10.302374,889,547982
21.330112,3.0543098,35.675068,890,592473
-8.859079,-8.35733,10.141766,891,503566
-22.85763,9.877234,-0.7541602,892,607162
-2.5998151,-20.061047,-6.4691153,893,608700
3.747544,5.0129933,28.183098,894,607200
-5.8706403,4.889995,-34.51444,895,623454
3.0920243,29.655365,27.329794,896,519048
-25.423756,-10.360614,-20.82892,897,621112
-1.7158873,-35.68146,-7.8523917,898,643329
22.39299,-20.73844,11.58133,899,518614
-31.185637,20.698515,-7.523308,900,608650
-4.5865874,36.53316,14.346767,901,571697
27.250395,-3.2585826,-16.352013,902,600986
-8.197772,18.849207,-20.691599,903,465629
-2.9967647,4.1321287,-35.164375,904,518566
-15.41573,-12.391951,9.3411875,905,570810
13.049067,7.054447,-10.729092,906,491624
-5.0230722,-29.915123,-20.811468,907,543357
-32.043777,10.445782,19.793495,908,491696
31.740894,-1.6928102,0.2850805,909,592570
22.661427,24.936575,0.90915924,910,474039
11.985593,7.090047,-17.779564,911,593423
-1.8804072,-24.486998,-3.8503895,912,627262
-1.8984904,-3.4099553,-1.9158697,913,543652
-17.323792,-10.465615,-5.2997737,914,541650
21.116137,-29.170721,-6.0865216,915,592592
2.9287639,15.153398,-21.994936,916,643414
8.276266,3.8292928,17.273123,917,614179
-2.5752187,18.053959,-11.923068,918,545064
17.359339,12.441896,12.861194,919,554430
34.787334,9.096455,14.19182,920,664701
-21.30146,15.595365,11.041092,921,542924
-1.1323097,25.661423,-26.769594,922,573016
-2.7978084,5.297861,-26.228676,923,605428
20.824389,2.7851484,-10.941221,924,598271
15.027044,-16.526419,-25.076202,925,643778
24.411148,-0.85691917,24.817053,926,602928
34.06113,-16.331797,-2.3087823,927,445055
4.9048367,-12.94075,-7.792634,928,457117
-8.987897,1.8742241,-34.223396,929,642098
-12.558889,32.989258,-12.192801,930,602083
-8.412465,-19.621902,10.451317,931,592753
-34.160828,0.4748378,30.422865,932,493114
-21.961878,-4.3995852,-35.873886,933,622703
-1.3173608,1.0197052,7.1791697,934,605347
-2.900651,-17.305471,10.69765,935,502011
-3.887077,-16.33181,-36.92096,936,592233
9.12647,-3.7343998,17.75826,937,276520
-0.4238486,1.1488459,-13.690944,938,573244
-19.37695,-13.468982,-25.895456,939,608328
-6.1006303,-36.280685,15.171189,940,434563
-13.09116,13.607139,16.636784,941,455376
17.139498,14.418122,-34.18448,942,543031
12.707586,-0.9327673,-19.970734,943,571676
-4.033057,5.671627,-4.5248227,944,430947
3.2175865,-11.670817,18.730532,945,433217
-23.503023,-4.4391212,9.971793,946,600968
3.1058254,4.8846645,-13.257356,947,605528
-35.36637,-4.8282504,10.963482,948,621056
-25.061089,-0.5703492,-25.360304,949,607968
-19.590294,-14.593516,-28.231108,950,595234
-19.106026,0.16032165,8.514846,951,592833
3.3645468,35.44289,-17.533318,952,514981
-25.456957,2.8907015,-25.783327,953,502273
16.5053,8.2335,6.615586,954,458676
-28.5334,10.344851,4.914608,955,572955
-12.629367,-9.084905,-5.6814833,956,592120
-8.640003,4.520185,9.63164,957,466948
-11.289468,-9.495193,-19.665176,958,452718
-10.203437,16.582697,10.972954,959,542914
18.436321,1.7024752,-19.848112,960,623434
-0.06541085,13.620187,18.459337,961,545346
20.394573,-8.4982395,14.950259,962,492841
1.4388969,18.98664,27.88745,963,425386
24.215385,-9.986557,6.5913286,964,597113
-13.382285,-8.838688,17.709568,965,643466
3.7319105,6.7109575,-0.55519253,966,641851
-10.102587,36.340496,-8.135357,967,608723
-6.489065,-15.234104,-4.5441556,968,622772
6.199445,-11.5793295,-22.469084,969,525768
-21.409805,-1.2000098,27.115252,970,605260
-10.80166,-24.422058,-18.801413,971,622774
1.0399728,-9.673545,-4.735161,972,642232
5.9887834,-6.110409,-31.082893,973,455119
26.933546,-8.932522,-5.9285865,974,592705
-6.4068,-3.1624227,-28.308846,975,594965
20.657797,-18.87112,20.344912,976,641712
-5.866658,-31.195974,-12.309727,977,596295
19.163216,-0.41040754,-14.325463,978,543903
-22.20101,12.079762,3.680373,979,664196
-16.7124,20.345594,7.4067974,980,605280
1.0579356,-6.8399944,-10.472298,981,605301
4.7095995,-2.181106,26.678806,982,642152
7.3405805,-32.119976,3.4529705,983,664856
-22.101387,5.13801,16.37875,984,518489
-0.898435,-38.417255,1.5723432,985,605501
17.770267,-12.392561,-6.494275,986,656954
22.788265,21.185879,-6.5596557,987,596074
-16.051947,13.246729,9.646792,988,642528
20.801281,-0.0052768337,29.331022,989,641755
-5.1051064,-18.89867,22.052423,990,605498
-20.908207,-5.6166954,-7.0766006,991,643316
-8.455846,-16.687475,-2.7545936,992,657624
-25.479675,-23.671642,6.9097934,993,664180
29.566797,13.1122875,-9.039481,994,622783
20.186588,-1.6998855,2.5873113,995,605513
27.040838,-2.0590115,-3.3328738,996,607755
-11.525701,-17.241783,-31.048697,997,641793
-18.259289,-12.760566,34.88189,998,622554
5.884463,-4.030595,-15.317861,999,458924
22.405643,-27.929222,9.4849205,1000,624133
-1.8721216,-16.571941,-14.090654,1001,620454
-11.32761,-10.337533,17.109125,1002,661255
4.5711236,-5.5119505,-33.062935,1003,605155
-15.001496,15.646159,-21.833645,1004,664192
3.4574738,-34.934563,-19.419115,1005,607572
9.166913,-15.947343,-15.924084,1006,621366
-11.378213,-33.308025,-14.276258,1007,650895
-32.191708,-19.015366,-3.9897125,1008,448167
-34.82311,-9.250005,-14.680093,1009,592712
-19.948603,20.348358,-19.546904,1010,571945
-0.40667343,-7.0676236,31.49291,1011,623354
12.448343,6.4324837,-24.146864,1012,622098
15.331058,13.465505,-12.04152,1013,670950
9.147206,-15.286313,-1.6983722,1014,641341
4.9360943,-37.266594,7.6904974,1015,605143
-37.797768,5.0063686,-8.363187,1016,605446
-38.521557,-3.7246816,-9.867023,1017,606944
20.706297,11.964525,-6.4149356,1018,669203
14.244448,26.34456,-21.04429,1019,657612
0.010793941,-16.429037,22.078129,1020,657053
27.392088,23.44049,0.22717802,1021,673633
-14.7785425,6.8651195,-14.031205,1022,628318
-9.409447,-5.7022567,8.223709,1023,622259
22.239595,9.653648,29.72379,1024,656798
19.701246,-20.516607,23.566883,1025,664285
-11.676628,-23.4051,-21.174564,1026,606162
8.968616,11.587323,12.619451,1027,593833
-2.7101102,-20.97045,10.164666,1028,623381
-0.117631674,-28.10577,-13.405222,1029,641962
-17.392809,-1.9620543,-19.439571,1030,670036
-31.654371,8.337173,3.6755738,1031,605488
-17.906288,10.503296,-16.804125,1032,663855
-29.968157,1.5307548,-9.474006,1033,660875
-2.2603312,-24.855282,-12.5386,1034,592468
-12.627274,22.35561,11.232118,1035,605156
-18.422842,3.8315632,23.55846,1036,642545
10.701128,27.411303,22.181091,1037,623402
-11.1032715,-1.5513029,-5.46283,1038,543193
-26.742453,17.24635,0.6060166,1039,621261
4.7561817,-1.3953032,-9.032653,1040,664682
9.738225,36.691757,6.235788,1041,605276
0.29713798,-24.891401,3.9632168,1042,572143
-1.9717195,1.660615,-23.058052,1043,643256
24.385946,-28.789211,9.010661,1044,623470
8.059878,23.837187,-10.603411,1045,656354
-4.4265666,-0.20928334,9.035859,1046,656977
3.729154,-42.52751,7.351006,1047,592145
-37.68446,6.831892,10.43918,1048,592858
6.0347958,20.684002,15.826099,1049,623364
-27.558712,14.795749,7.107136,1050,476594
9.238921,-8.980117,-15.056613,1051,641778
-26.817774,-7.115447,-18.482983,1052,621350
-5.075992,32.886776,0.39063781,1053,475857
24.134157,12.360491,25.344849,1054,642558
-17.39182,8.431407,19.185677,1055,621289
-9.054099,24.27535,5.351701,1056,624427
21.528374,-3.5691893,32.054424,1057,457754
28.095415,-6.7074113,2.498563,1058,630023
-6.366998,-11.620251,-11.077057,1059,622694
-4.9285746,-25.22158,-21.301828,1060,622446
19.098633,17.859713,-26.016155,1061,605255
-25.514725,-9.855599,15.849212,1062,657571
2.1535532,-11.56658,10.066502,1063,641571
30.156267,17.848541,28.002762,1064,657209
-11.216862,-8.383799,1.4712926,1065,672335
22.735315,-27.99006,5.007363,1066,656887
7.7047467,-7.698868,16.738722,1067,669456
16.210007,0.5179587,-27.454893,1068,621114
12.41168,12.995075,1.5275016,1069,657140
2.6652927,12.05939,15.578234,1070,607054
5.891284,-24.528454,5.1580734,1071,607644
-5.307449,9.675293,8.362183,1072,656803
10.276668,-32.637333,23.235395,1073,622075
-14.967756,8.772644,12.076202,1074,660853
-14.954491,-30.022493,-21.109472,1075,656222
-4.2010527,-3.6526892,-19.984745,1076,656738
15.349243,8.851947,13.231573,1077,657117
-12.970662,-7.517335,24.282324,1078,656257
-1.8436438,-39.57132,-6.186916,1079,640464
0.846918,-38.411587,-3.791975,1080,641656
16.583208,-23.513952,7.399288,1081,621142
7.7062745,-11.983822,-23.85887,1082,642547
-9.164889,-20.053745,-1.5666906,1083,595897
30.231106,27.566063,4.0325294,1084,641745
-11.459602,-12.494584,-6.311035,1085,605121
5.461058,-26.152786,-17.990345,1086,516472
-16.701057,21.311085,-19.301401,1087,669060
-9.578487,-26.661737,-10.211083,1088,623465
6.205111,38.915165,-4.834047,1089,657786
-15.357492,-21.329323,12.2137575,1090,596101
24.273766,15.794745,12.048593,1091,656814
-9.477046,7.287182,22.698233,1092,621098
18.12043,29.288084,15.276819,1093,642028
-16.172384,-0.32777473,14.741278,1094,664028
12.503526,-28.454441,12.89924,1095,656629
-11.93324,-23.395885,2.8726518,1096,660271
16.332571,31.148973,-20.02605,1097,573166
23.774904,16.355064,-1.1807927,1098,641525
30.830107,3.831282,-2.0802674,1099,641154
-16.762283,-3.1581793,-21.5026,1100,543001
26.560371,-2.4884477,21.47496,1101,488818
21.745325,8.331878,-15.4237995,1102,592094
-18.074898,-28.226206,11.024174,1103,518586
18.781576,-6.617647,32.457733,1104,663465
7.4253144,1.6696504,-29.96592,1105,664068
-3.3476806,-23.770021,-0.38909012,1106,596451
21.627958,-28.145376,-3.1456692,1107,591672
4.340837,-11.516526,-18.509342,1108,642571
27.746557,-1.3297316,15.042072,1109,621141
12.14093,-4.239471,6.1156826,1110,594987
4.3145075,-30.973087,-9.110494,1111,605288
0.18971446,1.6256999,-25.321114,1112,607030
6.1211495,18.035025,30.141811,1113,641149
-22.587101,0.8284949,-23.338541,1114,640447
7.744381,32.779587,23.622784,1115,571602
5.389082,-33.446632,-16.187346,1116,641598
12.038961,2.407866,16.378109,1117,656725
33.712337,1.1698992,-27.614819,1118,502143
-26.611414,18.04817,-9.040618,1119,592238
15.543201,-22.945606,-21.402897,1120,408314
24.671442,14.819924,-14.21433,1121,460576
-0.068593465,-5.839077,-25.795408,1122,571771
-13.749214,29.88791,5.9417167,1123,607387
13.0936575,9.464728,-25.331602,1124,624636
-12.898466,-22.295073,-24.848108,1125,519203
21.73595,-27.377153,-13.0886965,1126,605170
29.480684,19.38279,12.303073,1127,664023
25.44749,-8.512098,16.802841,1128,600303
-6.1299596,-9.211223,-15.921558,1129,542946
-21.411743,-25.983894,8.592253,1130,622864
2.9341135,-19.7998,-13.341014,1131,553902
24.079735,-29.99355,3.3308306,1132,607468
-30.788662,-16.353216,0.6332514,1133,663432
0.4507837,-0.3825789,2.5065637,1134,488671
15.9746475,-13.774888,-23.551764,1135,664869
27.020348,0.44826472,-31.587156,1136,425772
-35.02091,6.075881,-17.635933,1137,448602
2.8789206,-13.6749115,4.62841,1138,462480
-7.6369934,33.619034,7.9370346,1139,489448
-22.031776,12.233185,11.5790205,1140,607216
-11.640834,-14.580027,-31.319422,1141,656805
-7.625036,19.108662,-34.703358,1142,543258
18.292921,13.6230545,10.79371,1143,657228
-11.942233,30.673164,3.3602142,1144,606995
33.746796,7.920795,-20.22316,1145,621249
-13.571211,-8.425375,-20.134935,1146,594824
-4.282643,-34.3442,-17.536129,1147,605486
-21.39691,-23.355415,0.93351996,1148,647336
-39.08065,1.1337743,7.2596297,1149,446386
-12.6798935,8.620325,25.389528,1150,621044
-13.266439,-19.207027,-31.577177,1151,519295
-20.307127,12.423153,15.586007,1152,542289
-19.327257,21.85161,20.09482,1153,605130
28.64011,22.760794,14.960838,1154,606478
30.245066,14.322294,11.391975,1155,576397
-10.162735,18.827965,23.886038,1156,639373
25.711582,-5.907498,9.005864,1157,642701
-6.1859994,-20.292645,-17.432735,1158,571577
-23.737972,13.301806,-17.513008,1159,657770
-9.539011,6.8200417,40.850136,1160,434778
-9.724908,-24.499924,9.601145,1161,465753
18.35021,27.049484,-3.0952272,1162,608654
24.923922,-9.157556,-19.40184,1163,592769
-23.258928,-12.203977,-22.902666,1164,519393
-2.625781,11.135671,-24.45181,1165,467055
30.482454,-6.089117,16.131159,1166,572703
-5.078326,26.635527,21.0451,1167,595881
14.290807,13.096565,27.030174,1168,460060
-8.910674,23.82995,1.6983464,1169,592848
-33.5574,11.620242,-23.351538,1170,641482
-22.192822,-5.314907,-27.003641,1171,621002
-0.08496038,-17.044985,-16.112614,1172,670167
-10.658243,-12.517266,-22.002754,1173,641853
-6.4032235,14.267427,0.12489734,1174,572383
-9.555483,13.385949,-7.951777,1175,658305
2.5777366,2.62886,-15.211732,1176,605447
-11.615405,22.37931,-24.284998,1177,656713
1.6164112,-22.31316,17.112238,1178,450314
-0.3358228,33.441097,-3.542934,1179,643511
-15.312962,-5.5935965,-16.16557,1180,656322
-10.475698,9.198456,-34.393723,1181,575070
-22.651054,3.2449362,19.257277,1182,669160
-0.8024627,21.14846,-7.4582157,1183,572125
10.595229,5.573128,0.84608567,1184,657024
-30.53448,8.841655,-17.311434,1185,605521
-24.402315,10.514545,12.800009,1186,665093
-3.9195945,-16.62835,5.226143,1187,596035
-0.53834677,19.809063,7.0062394,1188,643290
-9.710153,-23.346928,1.0703629,1189,669270
-12.588064,-22.501978,-28.657259,1190,607391
40.67283,1.7237246,-4.9518223,1191,502578
-40.667046,5.123027,9.901996,1192,660813
9.402086,19.911963,23.349861,1193,626929
6.310727,-23.577524,11.174826,1194,642100
10.408186,19.41496,11.175821,1195,642840
-13.704625,-33.407528,-14.937188,1196,622786
-5.156987,-6.877636,-1.7477086,1197,642207
-14.042848,-13.511147,-2.4533315,1198,622253
15.098592,-8.003832,13.502421,1199,605469
16.864937,3.568358,-36.12659,1200,641541
-13.601026,0.20674565,2.8729901,1201,642770
-4.668237,13.535129,-2.6639752,1202,642233
17.000101,-7.62641,16.89883,1203,622065
-23.450066,-5.480082,-4.118547,1204,671790
-34.019016,-10.957354,-7.8123217,1205,673258
13.512856,-36.206387,4.5382304,1206,650556
-18.34131,-7.260937,2.6415548,1207,600887
5.466041,6.578595,-25.254883,1208,642578
-0.4606112,37.728,-17.21012,1209,642397
-14.032148,0.8302484,-23.655731,1210,650530
5.029642,22.42189,-22.08105,1211,542585
12.111681,-6.227611,-20.326399,1212,641302
-1.7618455,1.5265993,38.24433,1213,605479
6.3362412,12.094488,4.199436,1214,650671
-19.469175,-18.473774,-3.243306,1215,664126
-9.686486,-16.379545,29.848803,1216,663423
23.769287,2.6948283,25.825766,1217,661403
-17.568087,-6.9333644,-16.90142,1218,656685
-17.996237,-3.9979692,21.032978,1219,642546
-3.8514245,15.758228,34.670135,1220,657277
-11.417707,8.890592,-10.21864,1221,666200
-2.5403132,-40.936428,-13.323032,1222,607555
-1.576565,42.718544,12.763991,1223,595798
-19.713339,14.245048,-4.955908,1224,571917
34.09257,5.058195,-8.655853,1225,621086
-24.364904,5.7500873,-2.8106081,1226,664054
30.979452,-3.00827,-2.7038672,1227,670426
-15.449108,-15.631831,-11.921493,1228,571858
6.0231614,-14.677604,21.181747,1229,656464
22.037163,-16.076014,-30.551435,1230,622103
-5.569596,-26.920557,5.293444,1231,670280
11.731649,-5.32297,20.970638,1232,660761
25.273241,-27.313213,-6.6741276,1233,664918
34.843033,12.140095,9.085544,1234,456051
-25.323786,3.7377305,6.593049,1235,608344
-15.2481,-5.701867,25.016186,1236,621363
10.3552885,7.3392067,28.59762,1237,672773
-16.452595,-35.470978,-4.603613,1238,643615
16.434956,-0.18241237,20.438248,1239,650633
-8.980431,8.354612,38.587646,1240,643478
-15.701713,-12.0288,-16.938797,1241,658551
6.2108154,-23.710926,19.813747,1242,650893
-10.416509,1.1348349,-26.95004,1243,664854
